"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature"
3340, 1.009106848990003e+00, 1.724852864838819e-03, 1.347620015036139e+00, 2.614861288207293e+02, -4.498936468245023e-01, 3.215380694514298e+05, 1.184676791827409e+05, 3.062406044711440e+02
3341, -2.593969563127831e-01, -1.376936002833746e-01, 1.300011549041407e+00, 3.190026301460907e+02, 5.850667887635486e+00, 3.144295962381907e+05, 1.101109148011880e+05, 2.950621520012949e+02
3342, -2.489921948641319e-01, -1.078304123109356e-01, 1.304752126045512e+00, 3.178030083112668e+02, 7.040840248291555e+00, 3.154127838379598e+05, 1.106758380619407e+05, 2.954984120061528e+02
3343, -2.495328879911340e-01, 1.074153557921782e-01, 1.298455316514047e+00, 3.185603758673443e+02, 2.144237379434536e+01, 3.140957564074245e+05, 1.099364933177569e+05, 2.949478375184106e+02
3344, -2.368465224302385e-01, 7.810258310469832e-02, 1.305368835693797e+00, 3.170701633026916e+02, 2.035836761900752e+01, 3.155403937853774e+05, 1.107495784403135e+05, 2.955555962125048e+02
3345, 1.202381076035927e+00, 1.776200141919039e-01, 1.256958996860710e+00, 3.122991711644974e+02, -2.979992596185359e+00, 3.042832029228295e+05, 1.061933393238507e+05, 2.943110120827904e+02
3346, 1.190908039372346e+00, -1.500758264846657e-01, 1.270531842369909e+00, 3.252544619635610e+02, 7.336907742836216e+00, 3.082751498851472e+05, 1.066486443621438e+05, 2.924153258425715e+02
3347, 1.208325132247923e+00, -1.873270438739677e-01, 1.266691060409055e+00, 3.259526240773460e+02, 7.694370604603098e+00, 3.074649114654619e+05, 1.062013957509741e+05, 2.920719594374045e+02
3348, 1.220360122847399e+00, 2.227732258380187e-01, 1.254843610865666e+00, 3.165216758125048e+02, -3.367395832741191e+00, 3.041114506476755e+05, 1.056748913279167e+05, 2.933678725423252e+02
3349, 1.250017205158657e+00, -3.291018828379934e-01, 1.257009567339348e+00, 3.280135206387453e+02, 8.511510111061957e+00, 3.054514796721365e+05, 1.050502026779298e+05, 2.911311371695029e+02
3350, 1.225015168347330e+00, -2.332278641875108e-01, 1.262955332204489e+00, 3.267137662274297e+02, 8.046113086646793e+00, 3.066845947002390e+05, 1.057600766005286e+05, 2.917185936223906e+02
3351, 1.236949070233202e+00, 2.768362302880771e-01, 1.252617060590828e+00, 3.207719797562821e+02, -3.672823174574465e+00, 3.039219948473399e+05, 1.051378940554622e+05, 2.923959120705871e+02
3352, 1.239328169905129e+00, -2.842692868527431e-01, 1.259487870955388e+00, 3.273177281691123e+02, 8.300703308221104e+00, 3.059537931955050e+05, 1.053578048119789e+05, 2.914090727840416e+02
3353, 1.248889093074615e+00, 3.381569652644788e-01, 1.250065542691859e+00, 3.241284425231810e+02, -3.952470839894044e+00, 3.035987852816435e+05, 1.046284165038108e+05, 2.915729383999184e+02
3354, 1.255111118845618e+00, 4.039746627206986e-01, 1.246917192738482e+00, 3.262508836489021e+02, -4.195552445182215e+00, 3.030535583580931e+05, 1.041461528502210e+05, 2.909617927655617e+02
3355, 1.254555138683754e+00, 4.730578892338873e-01, 1.243625166948593e+00, 3.279138309491009e+02, -4.527795983234551e+00, 3.024435591832393e+05, 1.036815399420159e+05, 2.904305398535907e+02
3356, 1.245262185457849e+00, 5.481567144476320e-01, 1.240370799617371e+00, 3.297102534127667e+02, -4.869844573371184e+00, 3.018535725804305e+05, 1.032091609998674e+05, 2.898658543251105e+02
3357, 1.228334111818352e+00, 6.256965860079791e-01, 1.236568274503921e+00, 3.312028944100011e+02, -5.198792789696545e+00, 3.011197596626222e+05, 1.027016318678879e+05, 2.893274168545837e+02
3358, 1.198735157354849e+00, 7.098786184450906e-01, 1.231900622303647e+00, 3.321684567662069e+02, -5.535703456776045e+00, 3.001538897496497e+05, 1.021434664557909e+05, 2.888452720262243e+02
3359, 1.157807141143562e+00, 7.968369107660898e-01, 1.225949679200695e+00, 3.330706223381364e+02, -5.963897203619906e+00, 2.988985582902143e+05, 1.014556447650898e+05, 2.882928796579122e+02
3360, -2.865613556690635e-01, 2.468221827680307e-01, 1.274371594488391e+00, 3.238105495302410e+02, 2.395418139812093e+01, 3.090807324395357e+05, 1.070865577680461e+05, 2.927313404365284e+02
3361, -2.916667409681654e-01, 2.864378501488684e-01, 1.268916104258941e+00, 3.248455607569458e+02, 2.432402742505398e+01, 3.079365726716967e+05, 1.064491266816406e+05, 2.922399190468443e+02
3362, 1.092354187692485e+00, 9.001257348390350e-01, 1.218054321614454e+00, 3.343677759751260e+02, -6.390188452059403e+00, 2.972429338285366e+05, 1.005330263609067e+05, 2.875229030219841e+02
3363, 9.941584877297208e-01, 9.930240835856490e-01, 1.208452112511888e+00, 3.360634954825740e+02, -6.545940286604577e+00, 2.952419441021517e+05, 9.939822580576004e+04, 2.865362234941309e+02
3364, 8.658932572149097e-01, 1.071620995969935e+00, 1.190089893237906e+00, 3.380951537319007e+02, -7.102749339777607e+00, 2.913301092937565e+05, 9.731353212859351e+04, 2.848549787042022e+02
3365, 7.171279706810202e-01, 1.123705984981441e+00, 1.157422853957151e+00, 3.410745978313125e+02, -6.345871277207234e+00, 2.843460540091958e+05, 9.362958221620812e+04, 2.818067408899481e+02
3366, 1.174334112556088e+00, -1.198366204797822e-01, 1.274550631076578e+00, 3.247152088248075e+02, 7.021368448671422e+00, 3.091377438077226e+05, 1.071019275061511e+05, 2.927322291055055e+02
3367, 1.123894001084255e+00, -7.441596592590267e-02, 1.286447507283343e+00, 3.224455246781231e+02, 6.943676690980271e+00, 3.116473539554509e+05, 1.084873791294531e+05, 2.937767980498544e+02
3368, 1.158014100056894e+00, -9.478657585140364e-02, 1.278682396873169e+00, 3.242499735991951e+02, 6.688461679483622e+00, 3.100327475590408e+05, 1.075613544534360e+05, 2.930379862715383e+02
3369, 1.165056010718466e+00, 1.075998059050696e-01, 1.264826305804897e+00, 3.082146611683012e+02, -2.069436541538238e+00, 3.057627401709851e+05, 1.072831820726640e+05, 2.954820492233173e+02
3370, -1.926063133078505e-01, -7.161680348985013e-01, 1.246560885665826e+00, 3.299395257721509e+02, -1.213383849863412e+00, 3.032509620127407e+05, 1.038344809380785e+05, 2.901739662755834e+02
3371, -1.457573328300354e-01, -7.887780426141977e-01, 1.240379841631353e+00, 3.310014735018236e+02, -1.305722290419674e+00, 3.019522134885828e+05, 1.031147356090935e+05, 2.895985468325603e+02
3372, 5.024171201043988e-01, -1.272645910049043e+00, 1.213358643221025e+00, 3.351381208852225e+02, 6.888344486158033e+00, 2.962601872607442e+05, 9.998275641565198e+04, 2.870557580365873e+02
3373, -1.405525947366129e-01, 9.494760362116679e-01, 1.199599620557654e+00, 3.363414844884753e+02, 2.273232815586972e+01, 2.933542145604695e+05, 9.839497210674446e+04, 2.857372972844187e+02
3374, -3.484778435772771e-01, -3.693117218126887e-01, 1.270439017782418e+00, 3.254452852904554e+02, 3.252248337423532e+00, 3.082560871306366e+05, 1.066270636845886e+05, 2.923775157054052e+02
3375, 1.059062889791933e+00, 3.302942186413094e-02, 1.299506061197339e+00, 2.984365503970456e+02, -2.496669403233340e+00, 3.129120553601143e+05, 1.114564431482710e+05, 2.987839162128803e+02
3376, 1.051727925058309e+00, -2.827733127101443e-02, 1.314812787468142e+00, 3.144476925560417e+02, 7.602827497506890e+00, 3.174760626952053e+05, 1.119411107904884e+05, 2.965896818498209e+02
3377, -4.279366463080758e-02, -1.055145755886632e+00, 1.228314344814134e+00, 3.329938429279603e+02, 7.818057925730165e-01, 2.994155277677519e+05, 1.017113034010432e+05, 2.884629504524614e+02
3378, 5.705122861728502e-02, -1.129316846271333e+00, 1.222469821169305e+00, 3.339018340729846e+02, 1.567564722245145e+00, 2.981848750953249e+05, 1.010333538081441e+05, 2.879101450772026e+02
3379, 1.180864159128764e+00, -9.528889235930936e-01, 1.235648943002523e+00, 3.316964206994240e+02, 9.673441175935013e+00, 3.009615224576661e+05, 1.025614090212033e+05, 2.891473537207003e+02
3380, 1.004350091991963e+00, -1.148801083507158e+00, 1.228151561690964e+00, 3.328638445952790e+02, 9.766990835514113e+00, 2.993805334617605e+05, 1.016935736194217e+05, 2.884508942362930e+02
3381, -2.141547622010003e-01, 8.548830503694428e-01, 1.211990242545516e+00, 3.346363570494133e+02, 2.319875857540197e+01, 2.959737898200823e+05, 9.982176349754802e+04, 2.869171180582657e+02
3382, 1.010353900169069e+00, 9.622454334294706e-04, 1.347036771079216e+00, 2.665259222054561e+02, 1.673144017332517e+00, 3.216669703754625e+05, 1.181193601744131e+05, 3.054724020709880e+02
3383, -1.555026678615795e-01, 1.740676590494533e-02, 1.344157625254945e+00, 3.064572034997809e+02, 1.888151481727194e+01, 3.235600564698313e+05, 1.153970175094440e+05, 2.990712938872119e+02
3384, 1.242826042558835e+00, 1.876718099123325e-01, 1.253159183524433e+00, 3.139499276311582e+02, -2.108688615893390e+00, 3.035486570061127e+05, 1.056881806280498e+05, 2.937991439231321e+02
3385, 3.333131804408292e-01, 1.248541803298024e+00, 1.138366527160158e+00, 3.431437532255233e+02, 1.065854468015933e+01, 2.803282332063806e+05, 9.142421219041538e+04, 2.797753545828533e+02
3386, -1.929044345701921e-01, -8.882704472128589e-01, 1.239892324909322e+00, 3.310956089762375e+02, 3.588578606465859e-01, 3.018504625412433e+05, 1.030572896779320e+05, 2.895510141064021e+02
3387, 6.600741325681263e-02, 1.130865817155110e+00, 1.168202914757398e+00, 3.401174993409413e+02, 1.937244145208627e+01, 2.866893327732993e+05, 9.480671833805439e+04, 2.827165118408054e+02
3388, 1.076073015160892e+00, 4.664829601155306e-02, 1.291621750015402e+00, 3.024175813301898e+02, -2.737952756041585e+00, 3.113977258954366e+05, 1.103964471723030e+05, 2.977488499059989e+02
3389, 1.113420013355276e+00, -5.867910074150402e-02, 1.289850019192252e+00, 3.213187562831642e+02, 6.665530974431785e+00, 3.123350739475364e+05, 1.089181872864022e+05, 2.941653636695971e+02
3390, 6.857574950750204e-01, -1.267040991634308e+00, 1.216948105184170e+00, 3.345579638820319e+02, 8.609613346445711e+00, 2.970160247900850e+05, 1.003991900581394e+05, 2.874011461455356e+02
3391, 1.028352864894438e+00, 1.166591446152681e-02, 1.321860316923883e+00, 2.858791839880290e+02, -1.341077792579590e+00, 3.171805861486468e+05, 1.145065245155368e+05, 3.017692708781757e+02
3392, -2.654536402677048e-01, 7.609820231170877e-01, 1.221859065532034e+00, 3.331313719377484e+02, 2.337016006238290e+01, 2.980521285678489e+05, 1.009662624165964e+05, 2.878627763261342e+02
3393, 1.014080861157806e+00, -2.689712254676468e-03, 1.354205434536981e+00, 2.977750593340666e+02, 5.764703382329538e+00, 3.252771229823877e+05, 1.170104413073787e+05, 3.010027131958531e+02
3394, 1.036214840316686e+00, -1.502710034920089e-02, 1.328198518955166e+00, 3.103993582729527e+02, 7.042868062404251e+00, 3.202298042356258e+05, 1.135764163340069e+05, 2.978897191486312e+02
3395, 1.273901181747830e+00, -7.581493333213298e-01, 1.241311365093259e+00, 3.307402488683763e+02, 9.207813676085253e+00, 3.021508857687970e+05, 1.032219278606644e+05, 2.896820463184718e+02
3396, -3.482800306957978e-01, -4.322584927378273e-01, 1.266299837416058e+00, 3.262307928228544e+02, 2.650208814934667e+00, 3.073868646927928e+05, 1.061445796514350e+05, 2.920058927475696e+02
3397, 1.106465149058914e+00, -1.059212101003776e+00, 1.232250166703346e+00, 3.322295007317159e+02, 9.774052921154432e+00, 3.002449372544327e+05, 1.021678538513539e+05, 2.888322812287215e+02
3398, 1.016408900821629e+00, -5.113575026705073e-03, 1.352452140630998e+00, 3.030926653199174e+02, 6.390921932159268e+00, 3.252729801818766e+05, 1.165181739667798e+05, 3.001249561226014e+02
3399, -3.231581251008097e-01, 6.043823544533734e-01, 1.236597605277948e+00, 3.308428388599046e+02, 2.316854063103894e+01, 3.011580452182510e+05, 1.026734755177877e+05, 2.892412351218487e+02
3400, 1.010353899586480e+00, -9.622518785143119e-04, 1.358242114878716e+00, 2.849635390558536e+02, 5.727545533366834e+00, 3.253388295564950e+05, 1.181734489981631e+05, 3.030910162124777e+02
3401, -3.259495700991674e-01, 2.203128157512544e-01, 1.274179664774251e+00, 3.240608784547313e+02, 2.124971285788435e+01, 3.090422223028082e+05, 1.070623941105221e+05, 2.927093709485697e+02
3402, 1.091501932792285e+00, 5.384711680714502e-02, 1.286484478452772e+00, 3.041520493163785e+02, -2.363215336883958e+00, 3.103574498559452e+05, 1.097605205439800e+05, 2.972158408880647e+02
3403, -1.859645328650423e-01, -2.701200523210458e-02, 1.330558723763661e+00, 3.105074381375059e+02, 1.225700880344358e+01, 3.207365152798468e+05, 1.137796355692816e+05, 2.978933696030870e+02
3404, 1.016408903585787e+00, 5.113571051346000e-03, 1.337024856601106e+00, 2.767555047971538e+02, -7.830747490722569e-01, 3.200998776131108e+05, 1.165825391260220e+05, 3.037556563692440e+02
3405, -2.243327675188760e-01, -5.385951139968182e-02, 1.315073025986516e+00, 3.150610249895832e+02, 1.007018389320108e+01, 3.175505340025105e+05, 1.119085268569787e+05, 2.964446754618223e+02
3406, 1.227351026716096e+00, -1.557345217852489e-01, 1.266423622242360e+00, 3.260690607249683e+02, 6.636588802266789e+00, 3.074147201385508e+05, 1.061681791679848e+05, 2.920422674384196e+02
3407, 4.906709465477202e-01, 1.276046900141286e+00, 1.137012683866994e+00, 3.432949890702667e+02, 3.692298740754283e+00, 2.800305052738884e+05, 9.127978913595770e+04, 2.796659955956791e+02
3408, 6.601750800004003e-01, 1.271493998252137e+00, 1.153897657613291e+00, 3.415767476540841e+02, -2.531269006279001e+00, 2.836058519496840e+05, 9.321852264645857e+04, 2.814266813368151e+02
3409, 1.118353957423476e+00, 6.449904278560531e-02, 1.277932288631645e+00, 3.066255909091237e+02, -1.767016322016288e+00, 3.086008712334548e+05, 1.087255821190654e+05, 2.963836509927078e+02
3410, -1.242733613231643e-01, -9.755230605569599e-01, 1.234203727050008e+00, 3.320523448860805e+02, 4.252823600411130e-01, 3.006552125416327e+05, 1.023948661462367e+05, 2.890158591027836e+02
3411, -3.476461018658751e-01, 4.119030412702397e-01, 1.253765697178377e+00, 3.278631635177204e+02, 2.256003529153909e+01, 3.047619119752211e+05, 1.046761535069330e+05, 2.908450771224624e+02
3412, -3.257832055380652e-01, -2.215985731581411e-01, 1.282681640190736e+00, 3.228444164599587e+02, 5.237999384137933e+00, 3.108122088787385e+05, 1.080689474547697e+05, 2.935028944402726e+02
3413, -2.990222164857461e-01, 6.793317805064489e-01, 1.229771452549094e+00, 3.318888244413963e+02, 2.332615626071483e+01, 2.997176723284589e+05, 1.018846504941134e+05, 2.886122084351662e+02
3414, 1.062845877046674e+00, -3.414944598984087e-02, 1.309120447109032e+00, 3.158826360322403e+02, 7.370956219608050e+00, 3.162899385872933e+05, 1.112635712787162e+05, 2.960763612895897e+02
3415, 1.012475827604212e+00, -1.215274699729146e-09, 1.349915940071784e+00, 2.778011433644347e+02, 3.846681082468701e+00, 3.230032788969557e+05, 1.177652998904064e+05, 3.039071809553975e+02
3416, 1.785114419299837e-01, -1.195479829509303e+00, 1.217193068482343e+00, 3.347000079059147e+02, 2.873350298785978e+00, 2.970738277298223e+05, 1.004212186663830e+05, 2.874063519684953e+02
3417, 3.267225196803631e-01, -1.245250954684742e+00, 1.213621941033550e+00, 3.351811290287517e+02, 4.759184433018328e+00, 2.963191716883067e+05, 1.000097043415928e+05, 2.870708328198044e+02
3418, 1.023901936873489e+00, -9.112255586920923e-03, 1.341203694634675e+00, 3.068770513709728e+02, 7.013541125816164e+00, 3.229462763383604e+05, 1.151280400819457e+05, 2.990313459166451e+02
3419, 1.019551861731462e+00, -7.471237141996783e-03, 1.347093672411037e+00, 3.053328104073898e+02, 6.726066219269164e+00, 3.241902471256087e+05, 1.158280098883052e+05, 2.995340120896578e+02
3420, 1.941863998482585e-01, 1.200329822539478e+00, 1.151286875789205e+00, 3.418714117539098e+02, 1.589823100659247e+01, 2.830851940094579e+05, 9.288661801106283e+04, 2.810605824732270e+02
3421, -3.468696118837247e-01, 3.555024663464587e-01, 1.259100125112112e+00, 3.268941748147894e+02, 2.224033520347857e+01, 3.058804878817484e+05, 1.052996300871139e+05, 2.913378586081733e+02
3422, -2.235615637765213e-01, 5.209137052151139e-02, 1.311794052270771e+00, 3.157081678010396e+02, 1.937005707130999e+01, 3.168869103613425e+05, 1.115013261290116e+05, 2.961043042763558e+02
3423, 1.233306242124813e+00, -8.561227475637557e-01, 1.238616393937269e+00, 3.312154655461894e+02, 9.470934970874614e+00, 3.015862117921106e+05, 1.029060929785120e+05, 2.894240464524196e+02
3424, -3.131651417933633e-01, -1.798535982225079e-01, 1.287201632033081e+00, 3.218496654307567e+02, 6.087035580973763e+00, 3.117556648868920e+05, 1.086015624501498e+05, 2.939137047684093e+02
3425, -3.148939230753354e-01, 1.822400368722548e-01, 1.279272314516752e+00, 3.229844247987683e+02, 2.079351625557389e+01, 3.101031544194116e+05, 1.076645595141194e+05, 2.931838962370092e+02
3426, 1.152959950766558e+00, 8.458480484581266e-02, 1.269170282872742e+00, 3.081245648128175e+02, -1.411842864126210e+00, 3.067336190279661e+05, 1.077320603138948e+05, 2.957027858956859e+02
3427, -3.134377931139585e-01, -6.355880483883015e-01, 1.254456117884736e+00, 3.285017997315505e+02, 1.172943474953001e+00, 3.049062590907695e+05, 1.047574684525775e+05, 2.909108144772859e+02
3428, -4.646089957138591e-02, 1.046532731993744e+00, 1.184836630652622e+00, 3.382025019724505e+02, 2.154458951845891e+01, 2.902242073230883e+05, 9.670387079162672e+04, 2.843254472007943e+02
3429, 1.297817185750613e+00, -6.683649394621459e-01, 1.243733337920983e+00, 3.302862392304946e+02, 8.925238665491703e+00, 3.026564282043403e+05, 1.035075767532876e+05, 2.899180206679633e+02
3430, 1.019551864716006e+00, 7.471219911869470e-03, 1.333190341123227e+00, 2.812298393608167e+02, -1.537141345163305e+00, 3.194921229593026e+05, 1.159316889120392e+05, 3.029286500686168e+02
3431, 1.031112916812025e+00, -1.251588704884867e-02, 1.332391272409533e+00, 3.092005958049714e+02, 6.860488065560652e+00, 3.211011873754644e+05, 1.140825191869860e+05, 2.982755593571291e+02
3432, 1.028387908776830e+00, -1.108035415220454e-02, 1.335619048433081e+00, 3.082078785351091e+02, 6.726376358068198e+00, 3.217687632171066e+05, 1.144763005669760e+05, 2.985817968539114e+02
3433, 1.041386865604956e+00, 1.898831514971571e-02, 1.310138181056124e+00, 2.919241123525312e+02, -1.797470292444864e+00, 3.148995163274810e+05, 1.129500462622601e+05, 3.003306493356167e+02
3434, 1.047269959983794e+00, -1.638313295889677e-02, 1.318869716598899e+00, 3.128851362685675e+02, 6.026540106075842e+00, 3.182903684781828e+05, 1.124650326145989e+05, 2.970612215402724e+02
3435, 1.312488150139919e+00, -5.877507787743167e-01, 1.246012437574293e+00, 3.299845866082692e+02, 8.627948588888597e+00, 3.031419063083442e+05, 1.037666852801262e+05, 2.901121460915998e+02
