"PointID","x","y","Adjoint_Density","Adjoint_Momentum_x","Adjoint_Momentum_y","Adjoint_Energy","Adjoint_TKE","Adjoint_Omega","Sensitivity_x","Sensitivity_y","Surface_Sensitivity"
102, 2.154308248941470e-01, -3.014507044443800e-02, -3.883575197333433e+01, -1.878075891469160e-02, 2.519903115591677e-02, 1.523275259925549e-04, 2.342838460232227e-04, -1.807517062262593e-07, 7.826305902709276e-03, -1.646531639602329e-01, 0.000000000000000e+00
103, 2.166033229994320e-01, -3.115481637998800e-02, -4.177764243952221e+01, -1.946842325658941e-02, 2.591620270215917e-02, 1.625474932245900e-04, 2.303338314488281e-04, -1.743526559316390e-07, -7.546696339966721e-03, 5.130044213065591e-02, 0.000000000000000e+00
104, 2.181570495877160e-01, -3.200850968619900e-02, -6.656321528163262e+01, -3.110525286853919e-02, 3.941538846747245e-02, 2.578681621751252e-04, 2.954380446228720e-04, -2.218982580618325e-07, 1.273006121157968e-02, -7.167599191239625e-02, 0.000000000000000e+00
105, 2.131906308612720e-01, -2.908762378163000e-02, -3.487399562035607e+01, -1.703741600854997e-02, 2.476674423987913e-02, 1.381026018543597e-04, 2.399787473795999e-04, -1.801894829150851e-07, 5.251413039528283e-02, 8.898200345574682e-02, 0.000000000000000e+00
106, 2.053086148609800e-01, -2.509104214267400e-02, -2.999148425682979e+01, -1.317294857070001e-02, 2.658350598549056e-02, 1.219401730573718e-04, 2.793433089217774e-04, -1.818819614124131e-07, -7.648998005862380e-02, -1.149592855798800e-01, 0.000000000000000e+00
107, 1.949666940000000e-01, -2.032846213273500e-02, 7.142883469049458e+01, 2.945659678288793e-02, -3.927658914220730e-02, -2.813871454763859e-04, 3.611521873743847e-04, -1.105128415834796e-07, 1.077920933472696e+01, -1.290580376271037e+01, 0.000000000000000e+00
108, 2.145283107683480e-01, -2.901067157310200e-02, -3.488116379685869e+01, -1.768912381304115e-02, 2.372402681609506e-02, 1.380592501765814e-04, 2.259985784396663e-04, -1.764532091189420e-07, -9.547306122802562e-02, 7.620084461392858e-02, 0.000000000000000e+00
109, 2.114187550986090e-01, -2.786329628841100e-02, -2.975661145247591e+01, -1.479400698389698e-02, 2.281649416531061e-02, 1.193084762085239e-04, 2.265702187798811e-04, -1.664619259468331e-07, 2.669861467587511e-03, -8.297447159656694e-02, 0.000000000000000e+00
110, 2.102804303681960e-01, -2.755903745221800e-02, -2.931300433775768e+01, -1.421547475195283e-02, 2.318725111079479e-02, 1.179045483157377e-04, 2.340124201552544e-04, -1.680149621067571e-07, 1.442756837347417e-02, -4.489705969785720e-02, 0.000000000000000e+00
111, 2.092642669655210e-01, -2.703290785868900e-02, -2.990890215328018e+01, -1.424270297547708e-02, 2.431867592221104e-02, 1.205869764419949e-04, 2.502190710613312e-04, -1.757757769420449e-07, 7.225251651857875e-02, -1.194165781827920e-01, 0.000000000000000e+00
112, 2.082917376258250e-01, -2.642319345379300e-02, -2.960454699713494e+01, -1.400779476005926e-02, 2.474839150965999e-02, 1.197611659937026e-04, 2.589468210117767e-04, -1.782783682407449e-07, 2.589742258223521e-02, 5.437217489045278e-03, 0.000000000000000e+00
113, 2.073639816528630e-01, -2.571321517568300e-02, -2.954509502774076e+01, -1.390800176521677e-02, 2.560486564053778e-02, 1.201220746657700e-04, 2.709394469338223e-04, -1.828830179391805e-07, 2.993642212524770e-01, -1.139533821300952e+00, 0.000000000000000e+00
114, 2.064648767954050e-01, -2.492474858850200e-02, -2.841280652988891e+01, -1.316253276656459e-02, 2.532369977455603e-02, 1.160388042335477e-04, 2.700105117005525e-04, -1.793477796523732e-07, -2.970002639128587e-03, -2.053302351803317e-01, 0.000000000000000e+00
115, 2.125942866726410e-01, -2.795036289117500e-02, -3.139775975471296e+01, -1.601522008579847e-02, 2.344352355922942e-02, 1.257857379190238e-04, 2.274429302113938e-04, -1.719036447515649e-07, 4.334721353330429e-03, -6.624800876272888e-02, 0.000000000000000e+00
116, 2.022545109532490e-01, -2.337355111126500e-02, -3.793923411495688e+01, -1.488348651058432e-02, 3.541493709173107e-02, 1.554730847465457e-04, 2.830938117524585e-04, -1.924404904308659e-07, 2.138847516351266e-01, 4.299868602921102e-02, 0.000000000000000e+00
117, 2.034764710995140e-01, -2.381227097057800e-02, -3.015081000673990e+01, -1.252969957133255e-02, 2.733512267261119e-02, 1.224443539574448e-04, 3.147595885517339e-04, -1.926155822558901e-07, -1.092597696202029e-01, -9.574187747346413e-02, 0.000000000000000e+00
118, 2.010017874251680e-01, -2.268454398951700e-02, -2.565840808977065e+01, -9.907188762646436e-03, 2.214305559522302e-02, 1.010045695581520e-04, 3.824423136769541e-04, -1.945012327794185e-07, -1.087991042836439e+00, -3.339761788689308e-01, 0.000000000000000e+00
119, 1.997647360206320e-01, -2.178702933744100e-02, -5.323184098447498e+01, -1.859187418125349e-02, 5.090778716220812e-02, 2.192832959982342e-04, 2.301843780931465e-04, -1.950568100857223e-07, 9.490430583094941e-01, -6.995411081405628e-01, 0.000000000000000e+00
120, 2.047249950084940e-01, -2.407951773335000e-02, -2.886957579606840e+01, -1.260773653762351e-02, 2.636521389643100e-02, 1.179923578513515e-04, 2.813683417785328e-04, -1.821244628565875e-07, 1.472109808894249e-03, -9.792785576934759e-02, 0.000000000000000e+00
121, 1.985659954168310e-01, -2.085777985316700e-02, -2.221820321173141e+01, -5.234524356645108e-03, 1.986593613778125e-02, 8.858576940830543e-05, 3.463629174568007e-04, -1.668557544002442e-07, 8.337939688434096e-01, 8.830374952487485e-01, 0.000000000000000e+00
122, 1.949666940000000e-01, -1.845486332449700e-02, 4.702667958568760e+01, 2.825002470038927e-02, -5.043222839611784e-02, -2.101114985588605e-04, 3.993135569222880e-04, -1.461258044198654e-07, 4.829472975194789e+00, -1.564086698446030e+01, 0.000000000000000e+00
123, 2.157936471208060e-01, -2.877124013216400e-02, -3.396549057694553e+01, -1.798648063111520e-02, 2.279592828640573e-02, 1.347522734335815e-04, 2.038636345488678e-04, -1.656071551229671e-07, 8.405195516899040e-02, -2.031613676469015e-01, 0.000000000000000e+00
124, 2.167728418822020e-01, -2.966053436526000e-02, -3.640290185180554e+01, -1.864351007906167e-02, 2.308005801404638e-02, 1.432500706900171e-04, 2.049862953234420e-04, -1.670244374319735e-07, -8.443841473248273e-02, -2.358132965525752e-01, 0.000000000000000e+00
125, 2.180415365692800e-01, -3.043080221785800e-02, -3.940638768201164e+01, -1.964785960008368e-02, 2.360910568246824e-02, 1.538361398830871e-04, 2.052109766632672e-04, -1.661160149942582e-07, -9.983741849610503e-02, -1.898508400685092e-01, 0.000000000000000e+00
126, 2.195751637165810e-01, -3.108496842759900e-02, -6.715316871175209e+01, -3.335724548985181e-02, 3.807259741528673e-02, 2.612062297956258e-04, 2.792823364054995e-04, -2.272554239080913e-07, 8.010967183562766e-02, -4.307432045771027e-01, 0.000000000000000e+00
127, 2.138086135781840e-01, -2.793728422703300e-02, -3.165810702386097e+01, -1.667765074080816e-02, 2.287691205981842e-02, 1.268026675394925e-04, 2.142698603603588e-04, -1.669280071667667e-07, 1.589033570647135e-02, -9.303663803061527e-02, 0.000000000000000e+00
128, 2.058140451750200e-01, -2.409253908015500e-02, -2.636266825278942e+01, -1.223946942389526e-02, 2.397326520352710e-02, 1.081053073562713e-04, 2.587313840901181e-04, -1.692044046580851e-07, -2.609741499833813e-02, 6.930003954843829e-03, 0.000000000000000e+00
129, 1.984840487111080e-01, -1.967074795195500e-02, -3.119377324651141e+01, -9.358286518619783e-03, 2.981377591392392e-02, 1.247390016059345e-04, 3.308004289330284e-04, -1.838927770245981e-07, 1.756367992057120e+00, -8.573794021293548e-01, 0.000000000000000e+00
130, 1.964232505208420e-01, -1.781757664586500e-02, -1.233762953952098e+02, -4.170093813366248e-02, 1.183975914264357e-01, 5.056158556112288e-04, -7.705059164653971e-05, -2.138103794761588e-07, 3.045388922443711e-02, 4.526902910148922e-01, 0.000000000000000e+00
131, 2.149726843052820e-01, -2.782054722970600e-02, -3.152544048496130e+01, -1.712819294692644e-02, 2.207774688572735e-02, 1.262238217737196e-04, 1.959927546678269e-04, -1.571131777985284e-07, -7.857825026238094e-02, -1.162140405475883e-01, 0.000000000000000e+00
132, 2.120640519432010e-01, -2.691640140565600e-02, -2.842184854538567e+01, -1.514283397620472e-02, 2.205531197289549e-02, 1.149380573830566e-04, 2.113068581080012e-04, -1.573383864239203e-07, 3.493393410628572e-02, 9.094040657658024e-02, 0.000000000000000e+00
133, 2.110937468415120e-01, -2.691685483107500e-02, -2.341950429004059e+01, -1.204940238464170e-02, 1.847996356397080e-02, 9.454007605822329e-05, 1.836480800943941e-04, -1.344843176214063e-07, -2.775801645188796e-02, 1.959074017171528e-03, 0.000000000000000e+00
134, 2.102417493556830e-01, -2.644510411550100e-02, -2.811294259602214e+01, -1.430526348801983e-02, 2.303542160260088e-02, 1.139443734641387e-04, 2.308047640076052e-04, -1.652191497539953e-07, -1.369531142890383e-01, -4.876115082994917e-02, 0.000000000000000e+00
135, 2.093135624979830e-01, -2.593690388522200e-02, -2.746501138066638e+01, -1.386738392497275e-02, 2.302895928367040e-02, 1.117167110322405e-04, 2.351575148301645e-04, -1.648606277733005e-07, 1.424544718970924e-01, -1.928292813883001e-01, 0.000000000000000e+00
136, 2.084183309801720e-01, -2.535854392368800e-02, -2.701491654872175e+01, -1.347629267222016e-02, 2.334448304297312e-02, 1.103918079930987e-04, 2.408892718212761e-04, -1.654466251678413e-07, 4.547407214776595e-02, -1.857056511701917e-02, 0.000000000000000e+00
137, 2.076080152752940e-01, -2.469405215230400e-02, -2.665305131329549e+01, -1.322555262868538e-02, 2.374647415542330e-02, 1.093835457051477e-04, 2.467947562345828e-04, -1.658477901958071e-07, -5.062978356653210e-02, 1.284163111568339e-02, 0.000000000000000e+00
138, 2.068391157367810e-01, -2.396072684635000e-02, -2.549225859697520e+01, -1.228546283709659e-02, 2.336446463679845e-02, 1.050432798643830e-04, 2.415929642812956e-04, -1.591941765692866e-07, 3.815798834074803e-01, 1.869765568836851e-01, 0.000000000000000e+00
139, 2.131746620174620e-01, -2.693712228227000e-02, -2.895195555129594e+01, -1.591218536625485e-02, 2.182317834929883e-02, 1.170101163610489e-04, 1.988904678689245e-04, -1.506817938107590e-07, 3.660028712820144e-02, 3.962600958502863e-02, 0.000000000000000e+00
140, 2.021236957998490e-01, -2.206353641033100e-02, -3.584263908983380e+01, -1.443173799294112e-02, 3.450475084958762e-02, 1.479375935717592e-04, 2.895390746906242e-04, -1.956799017420517e-07, 2.366357028343605e-01, -1.731466050787733e-02, 0.000000000000000e+00
141, 2.031974845315780e-01, -2.262383168133800e-02, -2.700767762441296e+01, -1.133761144889152e-02, 2.519495946399236e-02, 1.102368772789075e-04, 3.127217609541708e-04, -1.876304613405813e-07, -1.563382947500115e-01, -7.427728141330033e-02, 0.000000000000000e+00
142, 2.042645736785980e-01, -2.299969560216600e-02, -2.768029189529959e+01, -1.220600541166795e-02, 2.610539152268711e-02, 1.140355775659676e-04, 2.736853650997306e-04, -1.768904793386814e-07, -1.042473514244491e-02, -7.003171576664320e-02, 0.000000000000000e+00
143, 2.010217442664370e-01, -2.129626763003500e-02, -2.669064235859102e+01, -9.802963750076504e-03, 2.490304934592169e-02, 1.075421518971658e-04, 3.799232500560194e-04, -2.048973646572355e-07, -6.094249857558000e-01, -2.960181338577312e-01, 0.000000000000000e+00
144, 1.999070106336910e-01, -2.023944539785700e-02, -4.403941729191813e+01, -1.628638114812850e-02, 4.175992871340833e-02, 1.802108846317024e-04, 3.581004361440977e-04, -2.309730983821123e-07, 9.603285442301677e-01, 8.944357743237021e-01, 0.000000000000000e+00
145, 2.053069201600020e-01, -2.321238863381900e-02, -2.444502334153519e+01, -1.128447279709207e-02, 2.290286286927810e-02, 1.007593062935140e-04, 2.478903831110128e-04, -1.590884782063322e-07, -3.882799524164732e-02, -7.043116313847933e-02, 0.000000000000000e+00
146, 1.979804965133330e-01, -1.840517501706000e-02, -2.482314404289863e+01, -6.737916037624978e-03, 2.619084876018967e-02, 1.014913881090813e-04, 5.030168713651252e-04, -2.339047731136653e-07, 2.204121717208938e-01, -7.200492033180732e-02, 0.000000000000000e+00
147, 1.949666940000000e-01, -1.663814538813700e-02, 3.339613429908206e+01, 1.958976977529492e-02, -3.196934582130752e-02, -1.425821435769830e-04, 3.619520995477522e-04, -1.665046093178841e-07, 5.948377933792537e+00, -1.707148884715696e+01, 0.000000000000000e+00
148, 2.162683344081790e-01, -2.745032416414200e-02, -3.537282943117163e+01, -2.008168148398066e-02, 2.407928826963729e-02, 1.420823622407619e-04, 1.951103268965186e-04, -1.597241969340914e-07, -1.099942272891050e-02, 4.153516473893705e-02, 0.000000000000000e+00
149, 2.168966147264560e-01, -2.843365601078800e-02, -2.814187005663728e+01, -1.551758501344754e-02, 1.815520545365905e-02, 1.120364525956264e-04, 1.517697554262670e-04, -1.281402046190681e-07, -1.348381145771955e-01, -3.983209748538197e-01, 0.000000000000000e+00
150, 2.181620264268960e-01, -2.881499366789500e-02, -3.995808226179995e+01, -2.157257284769730e-02, 2.453813830355594e-02, 1.577074254880441e-04, 2.026598260549771e-04, -1.738594381591133e-07, -2.474883348461876e-02, 3.239469553496704e-01, 0.000000000000000e+00
151, 2.192156875105300e-01, -2.971404494158600e-02, -3.244489298665513e+01, -1.706026434214240e-02, 1.886929682335917e-02, 1.271830729420977e-04, 1.527891880619325e-04, -1.307075898841007e-07, 1.787693985102289e-01, 4.670013953840700e-01, 0.000000000000000e+00
152, 2.205816435821930e-01, -2.984136694799500e-02, -5.192650137276999e+01, -2.687410694721765e-02, 2.846274906031780e-02, 2.022411759118992e-04, 2.169998451812592e-04, -1.866296323119847e-07, -2.250722071889818e-01, -3.908023275699721e-01, 0.000000000000000e+00
153, 2.142892344515930e-01, -2.689792742707300e-02, -2.922168415717240e+01, -1.662615355946341e-02, 2.148432751535222e-02, 1.181998880308531e-04, 1.812105437473940e-04, -1.387092201732880e-07, 1.798218343227067e-01, -7.749605304925263e-02, 0.000000000000000e+00
154, 2.062688267811010e-01, -2.322182542496800e-02, -2.340594152711957e+01, -1.135789881055937e-02, 2.190736263532608e-02, 9.693001717984076e-05, 2.244735300538458e-04, -1.449024123631451e-07, -3.845761667620935e-01, -2.445459693022143e-01, 0.000000000000000e+00
155, 1.994719308063490e-01, -1.852950558909100e-02, -3.837134909346204e+01, -1.295861774756831e-02, 3.792115014144730e-02, 1.569659201868472e-04, 4.169686257682381e-04, -2.428680297602168e-07, 6.099836452886958e-01, 9.257188041702119e-02, 0.000000000000000e+00
156, 1.964752638608470e-01, -1.584445781835500e-02, -8.571265913892820e+01, -2.985108916667188e-02, 8.463845324044984e-02, 3.510618537972101e-04, 1.946785494319057e-04, -2.434521661012866e-07, 3.519579766261564e+00, 6.902512527111213e-01, 0.000000000000000e+00
157, 1.975824405618500e-01, -1.695991355202000e-02, -4.188848306396380e+00, 7.977420533105999e-04, 4.549663171893786e-03, 1.535464882830097e-05, 5.007333776609244e-04, -1.913790907090320e-07, -1.236844227189407e-01, -1.078282609156394e+00, 0.000000000000000e+00
158, 2.153165690467370e-01, -2.677560933343700e-02, -2.628580162606171e+01, -1.552216561937812e-02, 1.867374859147199e-02, 1.065239603855282e-04, 1.444179618326529e-04, -1.106878294509640e-07, -1.805944667010170e-02, -2.907327873197937e-01, 0.000000000000000e+00
159, 2.221540210842030e-01, -2.967631942334200e-02, -7.864568355823009e+01, -4.178292571972208e-02, 4.104620192724085e-02, 3.073824947877854e-04, 2.696198707619861e-04, -2.444688945682713e-07, -9.017025681890836e-02, -8.081856181744435e-01, 0.000000000000000e+00
160, 2.113729229267130e-01, -2.594751445880700e-02, -3.083246439606025e+01, -1.687666428798891e-02, 2.498397089595440e-02, 1.259739184528993e-04, 2.336052801875965e-04, -1.675064277498349e-07, -5.552646047039786e-03, 1.631006625249569e-01, 0.000000000000000e+00
161, 2.125923697482460e-01, -2.603495107047600e-02, -2.723104631075291e+01, -1.550601745763759e-02, 2.169094640405457e-02, 1.113938765612243e-04, 1.857723437570763e-04, -1.342906137077862e-07, 5.583577742288651e-02, -3.684302199501576e-02, 0.000000000000000e+00
162, 2.102520306349540e-01, -2.545690982750000e-02, -2.679715957074902e+01, -1.423353277978804e-02, 2.220465561604951e-02, 1.093146171365272e-04, 2.138490367680673e-04, -1.493130722293470e-07, -9.934135164396349e-01, 1.743914237256871e+00, 0.000000000000000e+00
163, 2.093804269881770e-01, -2.496174688649300e-02, -2.511266367832851e+01, -1.320122688207401e-02, 2.177377240454885e-02, 1.032262877978930e-04, 2.090266647804005e-04, -1.428481391292131e-07, 7.894667613481335e-02, -4.485124728591317e-02, 0.000000000000000e+00
164, 2.085501084997410e-01, -2.438628516138800e-02, -2.458384535477198e+01, -1.276364981881816e-02, 2.180604647668388e-02, 1.013866451661171e-04, 2.118327942161176e-04, -1.414588696405416e-07, -1.590857316351418e-01, 5.374619111022273e-01, 0.000000000000000e+00
165, 2.078408653513460e-01, -2.376707881681100e-02, -2.382303362334324e+01, -1.218907163228427e-02, 2.176732333177626e-02, 9.860780740150962e-05, 2.109770634654392e-04, -1.373033190044418e-07, 2.594911344967587e-02, 3.328794307291552e-02, 0.000000000000000e+00
166, 2.071742237268570e-01, -2.310811751208600e-02, -2.251540013354849e+01, -1.148679466144495e-02, 2.118212794359201e-02, 9.376099644659866e-05, 2.021641545651525e-04, -1.283639527265049e-07, -2.136045574287826e-02, 6.704599573081877e-01, 0.000000000000000e+00
167, 2.136597773309070e-01, -2.602629148216000e-02, -2.699877614198664e+01, -1.596695633336838e-02, 2.074891926300750e-02, 1.104201833833970e-04, 1.638224245311775e-04, -1.179167914126728e-07, -1.171219916901873e-02, 4.768664991426717e-02, 0.000000000000000e+00
168, 2.021669453133910e-01, -2.087702584039200e-02, -3.133233880135716e+01, -1.283825211797085e-02, 3.078442655058749e-02, 1.296718247552129e-04, 3.015420193089906e-04, -1.908247383304725e-07, 1.258569109929888e-01, 7.817250289583644e-02, 0.000000000000000e+00
169, 2.031017969176320e-01, -2.149139526156100e-02, -2.574148213514019e+01, -1.089856207455043e-02, 2.477298868067666e-02, 1.058954895505815e-04, 3.029280024895212e-04, -1.802762618446562e-07, -3.730929701872931e-02, -4.279580709403118e-02, 0.000000000000000e+00
170, 2.040304136872320e-01, -2.195807171013900e-02, -2.667491570945477e+01, -1.189464445294825e-02, 2.591526826129422e-02, 1.107183406056809e-04, 2.634860167273764e-04, -1.680460233701720e-07, -1.403727747177354e-02, -4.499495514728110e-02, 0.000000000000000e+00
171, 2.049250867030180e-01, -2.230952682961300e-02, -2.281564603178215e+01, -1.050430532528888e-02, 2.181162302445472e-02, 9.444776565802560e-05, 2.353030925400940e-04, -1.470094640379510e-07, -1.900078583829904e-02, -5.600219711730772e-02, 0.000000000000000e+00
