"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y"
5708, 2.241888939112940e-01, -6.680795347786000e-03, 1.490988927275982e+00, 6.765933345688995e-01, -2.234147202226406e+02, 3.201270865262118e+05, 1.229912110644506e-05, 2.663600793738174e+10, 0.000000000000000e+00, -1.500000000000000e+02
5709, 2.241889592106000e-01, -6.680984387466000e-03, 1.490986522491747e+00, 0.000000000000000e+00, -2.236479534459306e+02, 3.201617177277394e+05, 1.000000000000000e-10, 2.370212391363901e+11, 0.000000000000000e+00, -1.500000000000000e+02
5710, 2.245019264617520e-01, -6.572029313464000e-03, 1.490116652444424e+00, 6.579298527249378e-01, -2.232865471333276e+02, 3.199385590920709e+05, 1.243158505725688e-05, 2.665161194264418e+10, 0.000000000000000e+00, -1.500000000000000e+02
5711, 2.245019927256580e-01, -6.572218017186000e-03, 1.490114201742715e+00, 0.000000000000000e+00, -2.235171046274127e+02, 3.199727932111759e+05, 1.000000000000000e-10, 2.371607999016271e+11, 0.000000000000000e+00, -1.500000000000000e+02
5712, 2.248137570623290e-01, -6.461374460690000e-03, 1.489762214315240e+00, 6.425923038761168e-01, -2.232328161391424e+02, 3.198722719678647e+05, 1.265886675796595e-05, 2.665884533146373e+10, 0.000000000000000e+00, -1.500000000000000e+02
5713, 2.248138248791140e-01, -6.461562611916000e-03, 1.489759784757361e+00, 0.000000000000000e+00, -2.234639417669643e+02, 3.199066011313433e+05, 1.000000000000000e-10, 2.372265104492180e+11, 0.000000000000000e+00, -1.500000000000000e+02
5714, 2.251241023646360e-01, -6.347775799239000e-03, 1.489297971227487e+00, 6.439996926823454e-01, -2.231543492567787e+02, 3.197903273219859e+05, 1.297613337370746e-05, 2.666871266205009e+10, 0.000000000000000e+00, -1.500000000000000e+02
5715, 2.251241723207060e-01, -6.347963165587000e-03, 1.489295600524812e+00, 0.000000000000000e+00, -2.233943138889662e+02, 3.198259866820890e+05, 1.000000000000000e-10, 2.373161407512738e+11, 0.000000000000000e+00, -1.500000000000000e+02
5716, 2.254327949299740e-01, -6.230248477739000e-03, 1.488748175084807e+00, 6.597870802434744e-01, -2.230561479594130e+02, 3.196579138912131e+05, 1.351147981610726e-05, 2.667776963670175e+10, 0.000000000000000e+00, -1.500000000000000e+02
5717, 2.254328673205210e-01, -6.230434917029000e-03, 1.488745796008540e+00, 0.000000000000000e+00, -2.233118429578886e+02, 3.196959264961188e+05, 1.000000000000000e-10, 2.373968721132887e+11, 0.000000000000000e+00, -1.500000000000000e+02
5718, 2.257399950339940e-01, -6.108636709330000e-03, 1.487737591964391e+00, 6.811644374872694e-01, -2.228863327171250e+02, 3.194611507249136e+05, 1.402289537590667e-05, 2.669737100415637e+10, 0.000000000000000e+00, -1.500000000000000e+02
5719, 2.257400697686980e-01, -6.108822221389000e-03, 1.487735213761155e+00, 0.000000000000000e+00, -2.231602553631517e+02, 3.195018838366605e+05, 1.000000000000000e-10, 2.375705284592253e+11, 0.000000000000000e+00, -1.500000000000000e+02
5720, 2.260457654871380e-01, -5.983309010930000e-03, 1.486557243704415e+00, 7.009311286238969e-01, -2.226919139752724e+02, 3.191828703434228e+05, 1.441540924912124e-05, 2.671694062555240e+10, 0.000000000000000e+00, -1.500000000000000e+02
5721, 2.260458423477480e-01, -5.983493652330000e-03, 1.486554799771975e+00, 0.000000000000000e+00, -2.229831930206096e+02, 3.192261904677105e+05, 1.000000000000000e-10, 2.377440331434716e+11, 0.000000000000000e+00, -1.500000000000000e+02
5722, 2.263501231418080e-01, -5.854659060928000e-03, 1.485109312352066e+00, 7.140176979658093e-01, -2.224606073335243e+02, 3.188732754530224e+05, 1.476656351545491e-05, 2.674312734068936e+10, 0.000000000000000e+00, -1.500000000000000e+02
5723, 2.263502019010050e-01, -5.854842900502000e-03, 1.485106844456738e+00, 0.000000000000000e+00, -2.227659997248452e+02, 3.189187008595108e+05, 1.000000000000000e-10, 2.379764266143038e+11, 0.000000000000000e+00, -1.500000000000000e+02
5724, 2.266531897716060e-01, -5.723080946896000e-03, 1.483703495967631e+00, 7.236523282961175e-01, -2.222379236694361e+02, 3.185436091751138e+05, 1.511014096243785e-05, 2.676656476006547e+10, 0.000000000000000e+00, -1.500000000000000e+02
5725, 2.266532701708580e-01, -5.723264075158000e-03, 1.483700957924442e+00, 0.000000000000000e+00, -2.225551162914099e+02, 3.185907921827761e+05, 1.000000000000000e-10, 2.381843269762186e+11, 0.000000000000000e+00, -1.500000000000000e+02
5726, 2.269552163271070e-01, -5.589003274390000e-03, 1.482170203935813e+00, 7.285672875524624e-01, -2.219992923212172e+02, 3.182092983936342e+05, 1.545380526427174e-05, 2.679390282078279e+10, 0.000000000000000e+00, -1.500000000000000e+02
5727, 2.269552980846750e-01, -5.589185800279000e-03, 1.482167649669016e+00, 0.000000000000000e+00, -2.223251201496813e+02, 3.182577703776603e+05, 1.000000000000000e-10, 2.384270477677417e+11, 0.000000000000000e+00, -1.500000000000000e+02
5728, 2.272564443168070e-01, -5.452868869879000e-03, 1.480807786608285e+00, 7.283005290301919e-01, -2.217898255429085e+02, 3.178909829628961e+05, 1.579430733505913e-05, 2.681675239432172e+10, 0.000000000000000e+00, -1.500000000000000e+02
5729, 2.272565271608650e-01, -5.453050905211000e-03, 1.480805153916726e+00, 0.000000000000000e+00, -2.221207451818746e+02, 3.179402109810021e+05, 1.000000000000000e-10, 2.386299720774117e+11, 0.000000000000000e+00, -1.500000000000000e+02
5730, 2.275568451050680e-01, -5.315203092973000e-03, 1.479504430019696e+00, 7.229908494652091e-01, -2.215922529270667e+02, 3.176074835240471e+05, 1.613048900914550e-05, 2.684013133208286e+10, 0.000000000000000e+00, -1.500000000000000e+02
5731, 2.275569288810470e-01, -5.315384701303000e-03, 1.479501792015774e+00, 0.000000000000000e+00, -2.219252409895488e+02, 3.176570228650145e+05, 1.000000000000000e-10, 2.388379623379883e+11, 0.000000000000000e+00, -1.500000000000000e+02
5732, 2.278563084628800e-01, -5.176152098628000e-03, 1.478454382213231e+00, 7.157533699710616e-01, -2.214335581918038e+02, 3.173682412655647e+05, 1.641591090894974e-05, 2.685826354247758e+10, 0.000000000000000e+00, -1.500000000000000e+02
5733, 2.278563931831270e-01, -5.176333268382000e-03, 1.478451695926394e+00, 0.000000000000000e+00, -2.217677259880531e+02, 3.174179567980782e+05, 1.000000000000000e-10, 2.389994272564445e+11, 0.000000000000000e+00, -1.500000000000000e+02
5734, 2.281549414134940e-01, -5.035516104120000e-03, 1.477466945744015e+00, 7.093013775321990e-01, -2.212835821133762e+02, 3.171568123141305e+05, 1.664417772393984e-05, 2.687629371562137e+10, 0.000000000000000e+00, -1.500000000000000e+02
5735, 2.281550271521530e-01, -5.035696794137000e-03, 1.477464263753454e+00, 0.000000000000000e+00, -2.216196111106431e+02, 3.172068095042520e+05, 1.000000000000000e-10, 2.391599746350017e+11, 0.000000000000000e+00, -1.500000000000000e+02
5736, 2.284526295897290e-01, -4.893194034662000e-03, 1.476633940957972e+00, 7.016183112303522e-01, -2.211569105600218e+02, 3.169669068366195e+05, 1.685715823692725e-05, 2.689074191595971e+10, 0.000000000000000e+00, -1.500000000000000e+02
5737, 2.284527164517650e-01, -4.893374187338000e-03, 1.476631217121405e+00, 0.000000000000000e+00, -2.214946535971589e+02, 3.170171609046047e+05, 1.000000000000000e-10, 2.392887583506292e+11, 0.000000000000000e+00, -1.500000000000000e+02
5738, 2.287491570879230e-01, -4.749011192805000e-03, 1.475862376695160e+00, 6.936597234092543e-01, -2.210386964574554e+02, 3.168081793158608e+05, 1.714604481556637e-05, 2.690539751547135e+10, 0.000000000000000e+00, -1.500000000000000e+02
5739, 2.287492452739450e-01, -4.749190701093000e-03, 1.475859665626173e+00, 0.000000000000000e+00, -2.213789206439165e+02, 3.168588096638736e+05, 1.000000000000000e-10, 2.394197180609895e+11, 0.000000000000000e+00, -1.500000000000000e+02
5740, 2.290443605380460e-01, -4.602498447744000e-03, 1.475244201366625e+00, 6.933609946268582e-01, -2.209384192501167e+02, 3.166679848573031e+05, 1.754790012289592e-05, 2.691633958897447e+10, 0.000000000000000e+00, -1.500000000000000e+02
5741, 2.290444503210100e-01, -4.602677162655000e-03, 1.475241497396686e+00, 0.000000000000000e+00, -2.212861951450914e+02, 3.167197493075017e+05, 1.000000000000000e-10, 2.395178017266867e+11, 0.000000000000000e+00, -1.500000000000000e+02
5742, 2.293379906368190e-01, -4.453193275268000e-03, 1.474344224149815e+00, 7.026760547318261e-01, -2.207895128719676e+02, 3.164892447989635e+05, 1.807226463558315e-05, 2.693403916377763e+10, 0.000000000000000e+00, -1.500000000000000e+02
5743, 2.293380822787990e-01, -4.453371044071000e-03, 1.474341545395367e+00, 0.000000000000000e+00, -2.211512020632725e+02, 3.165430911774692e+05, 1.000000000000000e-10, 2.396761089838723e+11, 0.000000000000000e+00, -1.500000000000000e+02
5744, 2.296299282840630e-01, -4.300631229009000e-03, 1.473394516910884e+00, 7.185533898081758e-01, -2.206288067239082e+02, 3.162724676225272e+05, 1.874787259697523e-05, 2.695066884284365e+10, 0.000000000000000e+00, -1.500000000000000e+02
5745, 2.296300218779220e-01, -4.300807977954000e-03, 1.473391834437304e+00, 0.000000000000000e+00, -2.210087455022147e+02, 3.163290423169554e+05, 1.000000000000000e-10, 2.398239176898307e+11, 0.000000000000000e+00, -1.500000000000000e+02
5746, 2.299202820429890e-01, -4.144851886996000e-03, 1.471982130470745e+00, 7.377292988578545e-01, -2.203970256760645e+02, 3.159805017511314e+05, 1.936496831394712e-05, 2.697743689548952e+10, 0.000000000000000e+00, -1.500000000000000e+02
5747, 2.299203774491720e-01, -4.145027664299000e-03, 1.471979440833258e+00, 0.000000000000000e+00, -2.207968862597124e+02, 3.160400481724690e+05, 1.000000000000000e-10, 2.400614625643793e+11, 0.000000000000000e+00, -1.500000000000000e+02
5748, 2.302091942278140e-01, -3.986224075412000e-03, 1.470493524748060e+00, 7.528054278394269e-01, -2.201566572991645e+02, 3.156296745871796e+05, 1.991122906961400e-05, 2.700264211617645e+10, 0.000000000000000e+00, -1.500000000000000e+02
5749, 2.302092912262450e-01, -3.986398979112000e-03, 1.470490783949011e+00, 0.000000000000000e+00, -2.205735877189593e+02, 3.156917662802298e+05, 1.000000000000000e-10, 2.402852122882281e+11, 0.000000000000000e+00, -1.500000000000000e+02
5750, 2.304968619154720e-01, -3.825090492554000e-03, 1.468766812308405e+00, 7.628026365257690e-01, -2.198841876769291e+02, 3.152567268578124e+05, 2.044001591214831e-05, 2.703429803440215e+10, 0.000000000000000e+00, -1.500000000000000e+02
5751, 2.304969602934310e-01, -3.825264624048000e-03, 1.468764045141099e+00, 0.000000000000000e+00, -2.203145768681335e+02, 3.153208257421358e+05, 1.000000000000000e-10, 2.405664616524720e+11, 0.000000000000000e+00, -1.500000000000000e+02
5752, 2.307833692279140e-01, -3.661835950138000e-03, 1.467143079321881e+00, 7.700176440681188e-01, -2.196296079427583e+02, 3.148750415595338e+05, 2.098263426807318e-05, 2.706193576553354e+10, 0.000000000000000e+00, -1.500000000000000e+02
5753, 2.307834687896190e-01, -3.662009407530000e-03, 1.467140262203280e+00, 0.000000000000000e+00, -2.200710092510076e+02, 3.149407820596633e+05, 1.000000000000000e-10, 2.408120627664441e+11, 0.000000000000000e+00, -1.500000000000000e+02
5754, 2.310688002816080e-01, -3.496807408540000e-03, 1.465394075315825e+00, 7.736506204264906e-01, -2.193592086178941e+02, 3.144956018372916e+05, 2.153311284999470e-05, 2.709398878626664e+10, 0.000000000000000e+00, -1.500000000000000e+02
5755, 2.310689008436250e-01, -3.496980287922000e-03, 1.465391241538971e+00, 0.000000000000000e+00, -2.198086562105186e+02, 3.145625431054776e+05, 1.000000000000000e-10, 2.410970074605679e+11, 0.000000000000000e+00, -1.500000000000000e+02
5756, 2.313533323369180e-01, -3.330294832344000e-03, 1.463858089441016e+00, 7.736964739447431e-01, -2.191237998310377e+02, 3.141360134723946e+05, 2.208731236631949e-05, 2.712031232332743e+10, 0.000000000000000e+00, -1.500000000000000e+02
5757, 2.313534337278170e-01, -3.330467226908000e-03, 1.463855199843190e+00, 0.000000000000000e+00, -2.195782496398412e+02, 3.142036994642648e+05, 1.000000000000000e-10, 2.413310439936994e+11, 0.000000000000000e+00, -1.500000000000000e+02
5758, 2.316371324516930e-01, -3.162552633879000e-03, 1.462331285572858e+00, 7.707070705333520e-01, -2.188921476628738e+02, 3.138068024373021e+05, 2.260923189414390e-05, 2.714854048287158e+10, 0.000000000000000e+00, -1.500000000000000e+02
5759, 2.316372345690900e-01, -3.162724599100000e-03, 1.462328391374785e+00, 0.000000000000000e+00, -2.193492285049781e+02, 3.138748831491091e+05, 1.000000000000000e-10, 2.415821960285114e+11, 0.000000000000000e+00, -1.500000000000000e+02
5760, 2.319202480859340e-01, -2.993645579291000e-03, 1.461057639140609e+00, 7.651379492586492e-01, -2.187001463016884e+02, 3.135149538795099e+05, 2.304107094082727e-05, 2.717090011302317e+10, 0.000000000000000e+00, -1.500000000000000e+02
5761, 2.319203509091930e-01, -2.993817123389000e-03, 1.461054703767405e+00, 0.000000000000000e+00, -2.191581749878313e+02, 3.135831761304190e+05, 1.000000000000000e-10, 2.417811745687546e+11, 0.000000000000000e+00, -1.500000000000000e+02
5762, 2.322026682653670e-01, -2.823571360841000e-03, 1.459859589814527e+00, 7.587787544891675e-01, -2.185199631233796e+02, 3.132547137820848e+05, 2.335925586736766e-05, 2.719298475710211e+10, 0.000000000000000e+00, -1.500000000000000e+02
5763, 2.322027717992920e-01, -2.823742476961000e-03, 1.459856657832925e+00, 0.000000000000000e+00, -2.189784681655833e+02, 3.133230100302257e+05, 1.000000000000000e-10, 2.419776932269255e+11, 0.000000000000000e+00, -1.500000000000000e+02
5764, 2.324843608926430e-01, -2.652328784595000e-03, 1.458838839512901e+00, 7.486581014638456e-01, -2.183682565925064e+02, 3.130202338124934e+05, 2.367261758274185e-05, 2.721092919312105e+10, 0.000000000000000e+00, -1.500000000000000e+02
5765, 2.324844652118660e-01, -2.652499423101000e-03, 1.458835875517999e+00, 0.000000000000000e+00, -2.188253504993857e+02, 3.130883215355711e+05, 1.000000000000000e-10, 2.421375431131104e+11, 0.000000000000000e+00, -1.500000000000000e+02
5766, 2.327651648363370e-01, -2.479691242892000e-03, 1.457987638322106e+00, 7.390722161688213e-01, -2.182404706034411e+02, 3.128446623108325e+05, 2.411091580945640e-05, 2.722740666373521e+10, 0.000000000000000e+00, -1.500000000000000e+02
5767, 2.327652701537320e-01, -2.479861267144000e-03, 1.457984698338390e+00, 0.000000000000000e+00, -2.186976738246219e+02, 3.129127737993593e+05, 1.000000000000000e-10, 2.422846469755090e+11, 0.000000000000000e+00, -1.500000000000000e+02
5768, 2.330447705496950e-01, -2.305196789474000e-03, 1.457260306246100e+00, 7.380241200626446e-01, -2.181242621968527e+02, 3.126817764778992e+05, 2.468945801374983e-05, 2.724068950013458e+10, 0.000000000000000e+00, -1.500000000000000e+02
5769, 2.330448771506980e-01, -2.305366011890000e-03, 1.457257388848481e+00, 0.000000000000000e+00, -2.185885772485863e+02, 3.127509574715323e+05, 1.000000000000000e-10, 2.424035028967197e+11, 0.000000000000000e+00, -1.500000000000000e+02
5770, 2.333228506434740e-01, -2.128379500739000e-03, 1.456300138437293e+00, 7.469672988742720e-01, -2.179650843188221e+02, 3.124877038042917e+05, 2.535137568613137e-05, 2.725976293406111e+10, 0.000000000000000e+00, -1.500000000000000e+02
5771, 2.333229587755790e-01, -2.128547748912000e-03, 1.456297261800219e+00, 0.000000000000000e+00, -2.184445581321724e+02, 3.125591536115040e+05, 1.000000000000000e-10, 2.425738439931827e+11, 0.000000000000000e+00, -1.500000000000000e+02
5772, 2.335991631769630e-01, -1.948892179121000e-03, 1.455137434977181e+00, 7.622398449225273e-01, -2.177702889284267e+02, 3.122284715105435e+05, 2.624844558834033e-05, 2.728107600006285e+10, 0.000000000000000e+00, -1.500000000000000e+02
5773, 2.335992729452290e-01, -1.949059364431000e-03, 1.455134562326778e+00, 0.000000000000000e+00, -2.182701532356973e+02, 3.123029683509498e+05, 1.000000000000000e-10, 2.427635078232144e+11, 0.000000000000000e+00, -1.500000000000000e+02
5774, 2.338736969664360e-01, -1.766712338588000e-03, 1.453622738227199e+00, 7.825224098494081e-01, -2.175188052489071e+02, 3.119079394452762e+05, 2.723926484574654e-05, 2.731008260561790e+10, 0.000000000000000e+00, -1.500000000000000e+02
5775, 2.338738083564130e-01, -1.766878447808000e-03, 1.453619880331512e+00, 0.000000000000000e+00, -2.180429509847865e+02, 3.119860618426238e+05, 1.000000000000000e-10, 2.430215668229950e+11, 0.000000000000000e+00, -1.500000000000000e+02
5776, 2.341464668845850e-01, -1.581879683826000e-03, 1.451733539625333e+00, 8.067214560455116e-01, -2.172080767753898e+02, 3.114851972867599e+05, 2.797621077285794e-05, 2.734463075928937e+10, 0.000000000000000e+00, -1.500000000000000e+02
5777, 2.341465798390260e-01, -1.582044733195000e-03, 1.451730662049758e+00, 0.000000000000000e+00, -2.177595683398008e+02, 3.115673976129646e+05, 1.000000000000000e-10, 2.433288367118329e+11, 0.000000000000000e+00, -1.500000000000000e+02
5778, 2.344175313461340e-01, -1.394529628547000e-03, 1.449477106296463e+00, 8.252603706534642e-01, -2.168473266614861e+02, 3.109726745028782e+05, 2.850018772569830e-05, 2.738522800971208e+10, 0.000000000000000e+00, -1.500000000000000e+02
5779, 2.344176455972110e-01, -1.394693783021000e-03, 1.449474174703003e+00, 0.000000000000000e+00, -2.174210953386554e+02, 3.110581910126322e+05, 1.000000000000000e-10, 2.436889687251093e+11, 0.000000000000000e+00, -1.500000000000000e+02
5780, 2.346873749112000e-01, -1.205409098988000e-03, 1.447098875220550e+00, 8.285116342768223e-01, -2.164825395679925e+02, 3.104134909794558e+05, 2.963172242901439e-05, 2.742662816599144e+10, 0.000000000000000e+00, -1.500000000000000e+02
5781, 2.346874899300290e-01, -1.205572716435000e-03, 1.447095882102108e+00, 0.000000000000000e+00, -2.170643513874286e+02, 3.105002032173975e+05, 1.000000000000000e-10, 2.440565478378770e+11, 0.000000000000000e+00, -1.500000000000000e+02
5782, 2.349566758615820e-01, -1.015525002447000e-03, 1.444975308481519e+00, 8.330963909323754e-01, -2.161593875266048e+02, 3.099278695329449e+05, 3.079463316302495e-05, 2.746474974372185e+10, 0.000000000000000e+00, -1.500000000000000e+02
5783, 2.349567910632140e-01, -1.015688491235000e-03, 1.444972208143461e+00, 0.000000000000000e+00, -2.167458004084573e+02, 3.100152597005392e+05, 1.000000000000000e-10, 2.443957396972993e+11, 0.000000000000000e+00, -1.500000000000000e+02
5784, 2.352260933496260e-01, -8.258035978720000e-04, 1.443287172197196e+00, 8.092602329357246e-01, -2.159231277868153e+02, 3.095584204513645e+05, 3.143565239178625e-05, 2.749616704915869e+10, 0.000000000000000e+00, -1.500000000000000e+02
