"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Eddy_Viscosity"
1781, 4.718397379352052e-02, 3.787261690568258e-02, 2.571099186741598e+00, 2.726167614197016e-02, -1.083176574293087e+00, 1.000000000000000e+00, 1.975299769784483e-03, 4.624405060331960e+02, 6.009223979678852e-01, 5.417580179954375e-06, 5.142198373483196e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.486769009248164e-20, -1.133753599899881e-18, -7.292953675859526e-19, -3.023933820518300e-14, 2.448454613156962e-22, -1.561251128379126e-17, 3.068376851428703e-19, -1.654361225106055e-24, 4.271467884006440e-06
1782, 4.777377890010522e-02, 3.787261690627287e-02, 2.569377783678226e+00, 2.861334885001759e-02, -1.108362089309076e+00, 1.000000000000000e+00, 2.605010682592674e-03, 2.282374613320248e+02, 6.005725831485196e-01, 4.753464114152038e-06, 5.138755567356452e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.065758146820642e-20, 1.252391152074686e-18, -2.083701050245579e-19, 2.644905171866708e-14, 8.867376166568457e-22, 7.112366251504909e-17, -1.994762590783877e-19, -0.000000000000000e+00, 1.141359822085944e-05
1783, 4.845865296750030e-02, 3.787261690695828e-02, 2.568085172441797e+00, 2.826322783802009e-02, -1.110196619749306e+00, 1.000000000000000e+00, 3.153573294996129e-03, 1.128806776187610e+02, 6.003098140955502e-01, 4.088408050610432e-06, 5.136170344883594e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.523657060577889e-19, -1.419097824006173e-18, 9.121486050744747e-19, -1.776356839412253e-13, 3.176373552203626e-22, 7.372574772901430e-18, -1.418780186650953e-20, -2.895132143935597e-24, 2.793722859856397e-05
1784, 4.923683328539767e-02, 3.787261690773708e-02, 2.566210559249178e+00, 2.711940610179750e-02, -1.107788180983696e+00, 1.000000000000000e+00, 3.499438550460004e-03, 6.191737768067399e+01, 6.001194372302210e-01, 3.459015347795027e-06, 5.132421118498357e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.761828530288945e-19, 3.926527106115716e-19, 1.004296525312882e-18, 2.200433608914607e-13, -2.097730033434478e-21, -2.439454888092385e-17, 9.973812953919386e-20, -4.135903062765138e-25, 5.651787400473630e-05
1785, 5.009950913789230e-02, 3.787261690860044e-02, 2.563544119811139e+00, 2.544264944867683e-02, -1.106463685946183e+00, 9.999999999999999e-01, 3.688495610738411e-03, 4.062047769233798e+01, 5.999626237380015e-01, 2.888572296500119e-06, 5.127088239622277e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.032879073410321e-19, 8.935138802348801e-19, 1.173352390184020e-18, -4.708408549215716e-14, 8.735027268559972e-22, 8.456776945386935e-18, -1.523600513873673e-19, -8.271806125530277e-25, 9.080384624413593e-05
1786, 5.103011681554059e-02, 3.787261690953179e-02, 2.560404783294393e+00, 2.320722060195277e-02, -1.106554169925521e+00, 1.000000000000000e+00, 3.792095951346249e-03, 3.190261302681009e+01, 5.998238517011847e-01, 2.383914816178783e-06, 5.120809566588787e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.084202172485504e-19, -5.230428449295305e-19, 8.137869040745691e-19, -2.774577243400439e-14, 1.687448449608176e-22, 2.059984127722458e-18, 6.533271001290825e-19, 1.654361225106055e-24, 1.188647446577331e-04
1787, 5.200492176987073e-02, 3.787261691050738e-02, 2.557047235805872e+00, 2.041721650458886e-02, -1.107906689074663e+00, 1.000000000000000e+00, 3.850002908906117e-03, 2.866524850312132e+01, 5.997006732347380e-01, 1.944812542304142e-06, 5.114094471611743e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.098637220230962e-20, 4.311397701524389e-19, 2.352634010998819e-19, 1.090005171561066e-13, -4.433688083284228e-22, -2.615637741121279e-18, -2.744386749103933e-19, -4.135903062765138e-25, 1.343090714349431e-04
1788, 5.299507823012817e-02, 3.787261691149832e-02, 2.553668979775447e+00, 1.716516029646037e-02, -1.110430927228275e+00, 1.000000000000000e+00, 3.876554935702896e-03, 2.827974024278958e+01, 5.995951187944530e-01, 1.571986713128325e-06, 5.107337959550895e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.201283418381330e-19, -8.436448154652831e-19, -2.896852679609707e-19, 4.033114621963512e-13, -1.670904837357116e-22, -4.987329993433320e-18, 7.128841042329005e-19, -4.135903062765138e-25, 1.370788735123298e-04
1789, 5.396988318445844e-02, 3.787261691247389e-02, 2.550449266221836e+00, 1.361712058442774e-02, -1.113943100044974e+00, 1.000000000000000e+00, 3.868001134944231e-03, 3.037067420697425e+01, 5.995107679979746e-01, 1.266600041661058e-06, 5.100898532443671e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.388131789017201e-20, -1.177375796683477e-18, -2.032879073410321e-19, -1.015795777995345e-13, -2.314451353923371e-21, -6.369687763352339e-18, -3.540068323930941e-19, 8.271806125530277e-25, 1.273597388251589e-04
1790, 5.490049086210688e-02, 3.787261691340524e-02, 2.547524079553941e+00, 9.972420642338138e-03, -1.118216643995525e+00, 9.999999999999996e-01, 3.805770919704971e-03, 3.650682389601790e+01, 5.994512931096367e-01, 1.027442826440500e-06, 5.095048159107883e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.219727444046192e-19, 2.391174010098890e-18, 1.157470522423001e-18, -1.146142288727865e-13, 3.672681919735443e-22, -8.456776945386935e-18, 4.587477502770087e-19, 7.237830359838992e-25, 1.042482065967973e-04
1791, 5.576316671460164e-02, 3.787261691426860e-02, 2.544940274191386e+00, 6.425056088820417e-03, -1.123118757721664e+00, 9.999999999999998e-01, 3.653942865878529e-03, 5.153115068953670e+01, 5.994211086131068e-01, 8.504091506980271e-07, 5.089880548382771e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.743384504624082e-20, -1.112577776218523e-18, -1.935470284476076e-19, -6.666652772376742e-15, 1.002542902414270e-21, 1.203464411458910e-17, 7.185221672880620e-20, -0.000000000000000e+00, 7.090745727555536e-05
1792, 5.654134703249915e-02, 3.787261691504739e-02, 2.542649155402319e+00, 3.163127079666854e-03, -1.128261702719359e+00, 1.000000000000000e+00, 3.348619617678725e-03, 8.790661026191363e+01, 5.994277062527451e-01, 7.292739134482870e-07, 5.085298310804638e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.253107639696439e-19, -1.393369198233324e-19, 2.454277964669335e-19, 7.471943085015478e-14, -1.660978670006480e-21, -3.339342691255354e-17, -8.172974585942441e-19, 1.550963648536927e-25, 3.809292165517097e-05
1793, 5.722622109989436e-02, 3.787261691573281e-02, 2.540616588204991e+00, 4.207273260702124e-04, -1.130656649636153e+00, 9.999999999999999e-01, 2.819280274863039e-03, 1.749533666904914e+02, 5.994822662676460e-01, 6.556349617760733e-07, 5.081233176409982e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.355252715606881e-20, -2.901087844345979e-19, -5.593593825430586e-19, 6.306066779865555e-14, -4.367513634279986e-22, 7.372574772901430e-18, 7.877671107261010e-19, -0.000000000000000e+00, 1.611446711883290e-05
1794, 5.781602620647919e-02, 3.787261691632310e-02, 2.539056252729164e+00, -1.447413680377476e-03, -1.117430037113543e+00, 1.000000000000000e+00, 2.142047957895910e-03, 3.675635383894234e+02, 5.995915139447286e-01, 6.188014567850436e-07, 5.078112505458328e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.069379095908554e-19, 1.098548793029624e-18, 3.792590021331130e-19, -2.806289879225822e-14, 1.720535674110298e-22, 2.949029909160572e-17, -5.950406454461460e-19, -5.945360652724886e-25, 5.827694355326588e-06
1795, 5.831453267769134e-02, 3.787261691682201e-02, 2.538351181322477e+00, -2.042052621322494e-03, -1.061283206085896e+00, 1.000000000000000e+00, 1.531985322714617e-03, 7.367567263646806e+02, 5.997345273321659e-01, 6.070702520410056e-07, 5.076702362644953e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.838061495541832e-19, -4.998023784392406e-19, -3.515186731105346e-19, 1.415249572140483e-13, -3.308722450212111e-22, -1.040834085586084e-16, -3.107552125239214e-19, 4.006656092053728e-25, 2.079363876694779e-06
1796, 5.872924497787926e-02, 3.787261691723703e-02, 2.538131561049637e+00, -1.402748873655216e-03, -9.412678961422926e-01, 1.000000000000000e+00, 9.923152744607136e-04, 1.337401182274025e+03, 5.998545123269763e-01, 6.096280396471313e-07, 5.076263122099274e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.541098841762901e-20, 4.737825850907726e-19, 3.201784540621255e-19, 2.797762022050058e-14, -2.646977960169689e-23, 1.318389841742373e-16, 8.803848695524384e-19, -4.976008372389307e-25, 7.419727809522713e-07
1797, 5.906972122022484e-02, 3.787261691757778e-02, 2.537638202179568e+00, -3.152605786126627e-04, -7.677349558466343e-01, 9.999999999999999e-01, 4.971295159875807e-04, 2.233824773904783e+03, 5.999136519012277e-01, 6.180329967261977e-07, 5.075276404359136e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.388131789017201e-21, -1.287595958944943e-18, -2.608861477543245e-19, -8.326672684661988e-15, -5.293955920339377e-23, -1.942890293094024e-16, 3.822236174485030e-19, -5.299125799167834e-25, 2.225463347864056e-07
1798, 5.934623182063879e-02, 3.787261691785451e-02, 2.536964433619923e+00, 3.428972528366300e-04, -5.758167529043842e-01, 9.999999999999999e-01, 1.739791646506074e-04, 3.915263828165730e+03, 5.999271689179005e-01, 6.269304850386850e-07, 5.073928867239846e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.058791184067875e-19, 1.351811644258660e-19, -1.219727444046192e-19, 1.405819904910255e-14, -5.293955920339377e-23, -9.992007221626409e-16, -1.468013976710109e-18, 3.618915179919496e-25, 4.443612800727027e-08
1799, 5.956882081690336e-02, 3.787261691807727e-02, 2.536669297045120e+00, 3.964846397149371e-04, -3.962341919500652e-01, 9.999999999999999e-01, 4.283070850823465e-05, 8.408645069676233e+03, 5.999269577405811e-01, 6.338341602987300e-07, 5.073338594090240e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.498747194400186e-20, 1.255362384834977e-18, -2.642742795433417e-19, 1.807804168654121e-14, -0.000000000000000e+00, 8.881784197001252e-16, 5.651045654875456e-19, -1.550963648536927e-25, 5.093651611327175e-09
1800, 5.974673368005740e-02, 3.787261691825533e-02, 2.536735320146930e+00, 2.008512075264600e-04, -2.406135799200989e-01, 9.999999999999999e-01, 6.821765283445038e-06, 2.400685847329666e+04, 5.999271292829303e-01, 6.381844894879930e-07, 5.073470640293859e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -6.448038310973361e-20, -4.080184176703566e-19, 1.694065894508601e-19, -2.081668171148148e-14, 8.271806125530277e-25, -0.000000000000000e+00, 1.597795719687535e-18, -2.972680326362443e-25, 2.841590161008794e-10
1801, 5.988813090430036e-02, 3.787261691839684e-02, 2.536807447130764e+00, 3.427146429005255e-05, -1.092616879629729e-01, 9.999999999999999e-01, 5.023553144350166e-07, 1.026629708835094e+05, 5.999281352356824e-01, 6.403431339649868e-07, 5.073614894261528e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.503483481376383e-20, -9.347935015237264e-19, -1.151964808265848e-19, 4.468647674596662e-15, -8.271806125530277e-25, -0.000000000000000e+00, -2.777434268936652e-18, 1.150298039331554e-24, 4.893247391067946e-12
1802, 4.511186909569960e-02, 4.066116614419964e-02, 2.575272387955229e+00, 1.278991790485376e-04, -9.213141772646995e-02, 1.000000000000000e+00, 4.680202535262273e-07, 1.026866430798574e+05, 6.015679978925803e-01, 2.021993222961618e-06, 5.150544775910459e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.892574765860608e-19, -1.069048223663533e-18, 2.032879073410321e-20, 5.804097437042688e-14, 2.067951531382569e-25, -0.000000000000000e+00, -2.075720411695667e-18, 1.276960070628736e-23, 4.557752006385649e-12
1803, 4.525326631994250e-02, 4.066116614436336e-02, 2.575211037478185e+00, 7.868878002309913e-04, -2.082620147497554e-01, 1.000000000000000e+00, 6.362390555013029e-06, 2.405920993628482e+04, 6.015748254298898e-01, 2.009555490728807e-06, 5.150422074956370e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -7.835054762102278e-20, 1.123695083651236e-18, 1.219727444046192e-19, -2.509104035652854e-14, -4.135903062765138e-24, -1.421085471520200e-14, 1.205645521298090e-18, -6.100457017578579e-24, 2.644471938963220e-10
1804, 4.543117918309646e-02, 4.066116614456934e-02, 2.575460912807062e+00, 2.336429800268942e-03, -3.550042832354768e-01, 1.000000000000000e+00, 4.009901531674938e-05, 8.499099342769048e+03, 6.015828791167015e-01, 1.982534774106767e-06, 5.150921825614125e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.643243917673343e-19, 8.260688818097564e-19, -1.016439536705160e-19, 5.151434834260726e-14, 9.926167350636332e-24, 4.440892098500626e-15, 3.279340994854227e-19, 1.240770918829542e-24, 4.718031134777268e-09
1805, 4.565376817936090e-02, 4.066116614482703e-02, 2.576116501370082e+00, 5.454940845903945e-03, -5.343334844801702e-01, 1.000000000000000e+00, 1.638814554319403e-04, 4.039668052886965e+03, 6.015763304764378e-01, 1.934646578621560e-06, 5.152233002740163e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.321371397716709e-19, -1.110036677376761e-18, 9.486769009248164e-20, -5.284661597215745e-14, 9.926167350636332e-24, 6.661338147750939e-16, -1.572543136357210e-18, -3.101927297073854e-25, 4.056804997005181e-08
1806, 4.593027877977467e-02, 4.066116614514718e-02, 2.576729711423989e+00, 1.039259826265277e-02, -7.310541301933255e-01, 1.000000000000000e+00, 4.691350747453093e-04, 2.357713144492881e+03, 6.015163378546282e-01, 1.860302568264343e-06, 5.153459422847978e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.710505431213761e-20, 9.622294280808852e-19, 6.098637220230962e-20, 1.519856872650881e-14, -1.058791184067875e-22, -2.775557561562891e-16, 1.219198048454159e-18, 4.135903062765138e-25, 1.989788604441170e-07
1807, 4.627075502212002e-02, 4.066116614554136e-02, 2.576376258595041e+00, 1.622590364471656e-02, -9.094263020502557e-01, 1.000000000000000e+00, 9.474662646642880e-04, 1.434061689443236e+03, 6.013492915582423e-01, 1.757049193465497e-06, 5.152752517190082e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.439454888092385e-19, -3.640124090825356e-19, -4.743384504624082e-19, 7.475215123142874e-14, 1.191140082076360e-22, 1.249000902703301e-16, -7.208250381134096e-19, -1.240770918829542e-24, 6.606872435398052e-07
1808, 4.668546732230768e-02, 4.066116614602148e-02, 2.575027934109367e+00, 2.109820963136335e-02, -1.033223190090265e+00, 1.000000000000000e+00, 1.497578533653762e-03, 8.085270311835990e+02, 6.010585948876225e-01, 1.627312935853734e-06, 5.150055868218733e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.981555974335137e-19, -1.787239518706574e-19, 1.541599964002827e-19, -6.394884621779166e-14, 4.499862532288471e-22, 2.012279232133096e-16, 9.414771208731548e-19, 1.344168495398670e-24, 1.852230631623365e-06
1809, 4.718397379351943e-02, 4.066116614659864e-02, 2.573685051249206e+00, 2.363170269354167e-02, -1.092481770358479e+00, 9.999999999999999e-01, 2.118439670388357e-03, 4.147131928606311e+02, 6.007081744887967e-01, 1.477789544821538e-06, 5.147370102498413e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.761828530288945e-19, -5.929230630780102e-19, 3.540597719522975e-19, -3.666551698483238e-14, 3.176373552203626e-22, 2.081668171172169e-17, -7.267542687441897e-19, -1.033975765691285e-25, 5.108204192337526e-06
1810, 4.777377890010373e-02, 4.066116614728150e-02, 2.573095813474023e+00, 2.390927511005205e-02, -1.107375405220924e+00, 9.999999999999998e-01, 2.777557994746639e-03, 2.003641938610271e+02, 6.004030847767818e-01, 1.317195035432189e-06, 5.146191626948045e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.846030702774449e-19, 2.303003174245638e-19, -8.633383314889456e-19, 1.065814103516698e-14, -3.970466940254533e-22, -9.887923813067800e-17, 6.651326218314393e-19, -1.033975765691285e-25, 1.386254670169839e-05
1811, 4.845865296749834e-02, 4.066116614807440e-02, 2.572715135875066e+00, 2.288404783454918e-02, -1.105694349349170e+00, 1.000000000000000e+00, 3.291588995869104e-03, 9.867647093518434e+01, 6.001892585700555e-01, 1.154652344291116e-06, 5.145430271750131e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.168404344971009e-19, 2.300223847387459e-19, -7.437743370280808e-19, -7.905835297444482e-16, 3.970466940254533e-23, -1.387778780781446e-17, 2.278518628114068e-19, -1.033975765691285e-25, 3.335738463965928e-05
1812, 4.923683328539519e-02, 4.066116614897534e-02, 2.571747727980157e+00, 2.122416763313921e-02, -1.102076203615154e+00, 9.999999999999998e-01, 3.589698571274204e-03, 5.533844149616535e+01, 6.000386030901093e-01, 9.983601143067957e-07, 5.143495455960315e+00, 1.000000000000000e+00, 1.458439571647119e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.659182332138577e-19, -1.090554919589912e-19, 1.558540622947913e-19, -4.317218140303543e-14, -6.088049308390284e-22, -2.461138931542095e-17, -9.772642628946490e-20, 8.271806125530277e-25, 6.486808219062242e-05
