"PointID","x","y","Displacement_1","Displacement_2","Velocity_1","Velocity_2","Acceleration_1","Acceleration_2","Sxx","Syy","Sxy","Von_Mises_Stress"
65,3.135000000005854e-02,-3.000000000000000e-04,-5.037037108005036e-07,-2.386128677389760e-05,-3.737424790390063e-04,-2.006627992807036e-02,-1.566333069103243e-02,6.468457650727392e-03,-1.033580811656871e+00,-1.815987211545942e-01,1.396310208074747e-02,8.524396491338840e-01,
66,3.037500000005963e-02,-3.000000000000000e-04,-4.944748351676831e-07,-2.229002193219592e-05,-3.682806639550470e-04,-1.892875820286229e-02,-1.438129006821905e-02,5.159151949456396e-03,-1.161823787501445e+00,-2.052527582995486e-01,1.450405424585288e-02,9.570107649690476e-01,
67,2.940000000006071e-02,-3.000000000000000e-04,-4.843336243049641e-07,-2.074607424177988e-05,-3.623574089462107e-04,-1.780391258298913e-02,-1.313673807742823e-02,3.848626722475858e-03,-1.293875978333615e+00,-2.290255861980734e-01,1.508438939307910e-02,1.065277669363563e+00,
68,2.842500000006180e-02,-3.000000000000000e-04,-4.732512010911975e-07,-1.923258180421460e-05,-3.559510462081719e-04,-1.669345030606439e-02,-1.193554597780959e-02,2.582824106317404e-03,-1.430589076500266e+00,-2.541197518305771e-01,1.568888358518922e-02,1.176887690547128e+00,
69,2.745000000006288e-02,-3.000000000000000e-04,-4.611963744729825e-07,-1.775279990313550e-05,-3.490414649194112e-04,-1.559917134809286e-02,-1.078390055612856e-02,1.405705934800071e-03,-1.571950254903635e+00,-2.799280553970592e-01,1.628475299805882e-02,1.292432643018057e+00,
70,2.647500000006396e-02,-3.000000000000000e-04,-4.481379280325119e-07,-1.631009709407854e-05,-3.416099172331304e-04,-1.452296309613268e-02,-9.687587267189697e-03,3.565203081752899e-04,-1.717779631591472e+00,-3.067310726083448e-01,1.681681059202850e-02,1.411449345985293e+00,
71,2.550000000006505e-02,-3.000000000000000e-04,-4.340495879063535e-07,-1.490795331513507e-05,-3.336388633619378e-04,-1.346679463744987e-02,-8.651375840165221e-03,-5.326904674483601e-04,-1.867221529900700e+00,-3.336292126698073e-01,1.728051072323589e-02,1.533981701218448e+00,
72,2.452500000006397e-02,-3.000000000000000e-04,-4.189089010897030e-07,-1.354992616370046e-05,-3.251118004232932e-04,-1.243271063135212e-02,-7.678598988553560e-03,-1.239025691833984e-03,-2.020311658672998e+00,-3.618329184372953e-01,1.767861996652342e-02,1.658855589323401e+00,
73,2.355000000006288e-02,-3.000000000000000e-04,-4.026957215165667e-07,-1.223966402161468e-05,-3.160131058360690e-04,-1.142282500112183e-02,-6.770884377698612e-03,-1.749728970838856e-03,-2.175865593582638e+00,-3.902107348935085e-01,1.793237972027395e-02,1.786014993030524e+00,
74,2.257500000006180e-02,-3.000000000000000e-04,-3.853996989570035e-07,-1.098087495184468e-05,-3.063279291306504e-04,-1.043931484934955e-02,-5.928100540523536e-03,-2.062712294688088e-03,-2.332353965003244e+00,-4.187494771072236e-01,1.797684302760361e-02,1.913942215333772e+00,
75,2.160000000006071e-02,-3.000000000000000e-04,-3.670239077139830e-07,-9.777285515785166e-06,-2.960421163706765e-04,-9.484414144330959e-03,-5.148619800876152e-03,-2.186264225199276e-03,-2.487769102244186e+00,-4.473405957316000e-01,1.776744311111644e-02,2.040737910249135e+00,
76,2.062500000005963e-02,-3.000000000000000e-04,-3.475877714572510e-07,-8.632598347353769e-06,-2.851420878566899e-04,-8.560407928954320e-03,-4.429770333441369e-03,-2.138025568066373e-03,-2.639348070291911e+00,-4.749613211167369e-01,1.725948452410675e-02,2.164661996531844e+00,
77,1.965000000005854e-02,-3.000000000000000e-04,-3.271305247426882e-07,-7.550421177825898e-06,-2.736147872323900e-04,-7.669627013771317e-03,-3.768418660127055e-03,-1.943431899929002e-03,-2.784307368372602e+00,-5.012287737739684e-01,1.643205902797606e-02,2.283315116091090e+00,
78,1.867500000005746e-02,-3.000000000000000e-04,-3.057111764433916e-07,-6.534201798790967e-06,-2.614476485353671e-04,-6.814442962479374e-03,-3.161549487924555e-03,-1.633684122296527e-03,-2.919772256681221e+00,-5.260984043843232e-01,1.524105725812852e-02,2.393867930875731e+00,
79,1.770000000005638e-02,-3.000000000000000e-04,-2.834115082883840e-07,-5.587165781421806e-06,-2.486286303896940e-04,-5.997263683814750e-03,-2.606649580375553e-03,-1.243678640055857e-03,-3.041805226665038e+00,-5.483927555384229e-01,1.360917068341616e-02,2.493561025777491e+00,
80,1.672500000005529e-02,-3.000000000000000e-04,-2.603432019126320e-07,-4.712223633706520e-06,-2.351460510302005e-04,-5.220528985427354e-03,-2.101917752654018e-03,-8.104119202190004e-04,-3.146016290730365e+00,-5.675537466388045e-01,1.149301832708161e-02,2.578564998049146e+00,
81,1.575000000005421e-02,-3.000000000000000e-04,-2.366508983474927e-07,-3.911862656840787e-06,-2.209882507477378e-04,-4.486707610924790e-03,-1.646367993588449e-03,-3.715584197778038e-04,-3.227500756157784e+00,-5.820282774440104e-01,8.889227207986461e-03,2.645532216600928e+00,
82,1.477500000004879e-02,-3.000000000000000e-04,-2.125115746581844e-07,-3.188031238751999e-06,-2.061435334156376e-04,-3.798294952592053e-03,-1.239855023189422e-03,3.597408753757206e-05,-3.281845395457791e+00,-5.918745848441267e-01,5.779346027476762e-03,2.689995644107171e+00,
83,1.380000000004336e-02,-3.000000000000000e-04,-1.881362796918658e-07,-2.542039585008280e-06,-1.906001142444823e-04,-3.157810427906860e-03,-8.831276999902481e-04,3.781949451287046e-04,-3.303789697985783e+00,-5.955334378814585e-01,2.145256913960281e-03,2.708259658692861e+00,
84,1.282500000003794e-02,-3.000000000000000e-04,-1.637728627181468e-07,-1.974435085718333e-06,-1.743460291956579e-04,-2.567795302002513e-03,-5.778442933546638e-04,6.274541348422723e-04,-3.288362107467711e+00,-5.921661478640899e-01,-1.973318533884938e-03,2.696198848105797e+00,
85,1.185000000003252e-02,-3.000000000000000e-04,-1.397028544593885e-07,-1.484880199281089e-06,-1.573691857789189e-04,-2.030810437293798e-03,-3.263641609350086e-04,7.669412382770701e-04,-3.231083909354248e+00,-5.812127175722591e-01,-6.536950035546663e-03,2.649903443504907e+00,
86,1.087500000002711e-02,-3.000000000000000e-04,-1.162387454018331e-07,-1.072056594866681e-06,-1.396576074931909e-04,-1.549432902539143e-03,-1.309881630670122e-04,7.950584771832204e-04,-3.127657801268382e+00,-5.617132657176623e-01,-1.147386046494880e-02,2.566047146374843e+00,
87,9.900000000021683e-03,-3.000000000000000e-04,-9.372211652034493e-08,-7.335592905127723e-07,-1.211986059768878e-04,-1.126255714359367e-03,7.420505110730972e-06,7.269457166313555e-04,-2.973814329735878e+00,-5.323012206253699e-01,-1.688535754209775e-02,2.441746654171099e+00,
88,8.925000000016260e-03,-3.000000000000000e-04,-7.252337838152277e-08,-4.658028212866493e-07,-1.019818808372350e-04,-7.638772816047790e-04,9.103238722171542e-05,5.912416321272869e-04,-2.767371390504906e+00,-4.953621998768235e-01,-2.214291288617087e-02,2.272440757569449e+00,
89,7.950000000010837e-03,-3.000000000000000e-04,-5.303046674952606e-08,-2.639652553215507e-07,-8.198700767163477e-05,-4.649351143110762e-04,1.259234406043035e-04,4.218674133036084e-04,-2.500027565609837e+00,-4.392540073978440e-01,-2.947714661059098e-02,2.061616663425800e+00,
90,6.975000000005414e-03,-3.000000000000000e-04,-3.567983124255917e-08,-1.218097575871603e-07,-6.123379739595232e-05,-2.319659893334384e-04,1.210846596601225e-04,2.488503949967991e-04,-2.189654557690500e+00,-4.056111366287245e-01,-2.957163219527359e-02,1.785023488348704e+00,
91,5.287157539465519e-03,-2.884525746299021e-16,-1.244213403287115e-11,-1.421964578904399e-09,-3.897418199142508e-09,-4.415483129751330e-06,1.357162471659325e-05,1.019699655768977e-05,-2.079396410779158e-03,2.197500994106621e-02,7.512411511948362e-02,1.521615758162402e-01,
92,5.618250182384966e-03,1.602596125189189e-16,-4.986004369121915e-11,-1.060344732309779e-08,-9.471629399484559e-09,-2.493345239116826e-05,3.072088876536275e-05,3.876822487291870e-05,-5.739528403557473e-03,2.075940957994579e-02,1.950846178952581e-02,4.716475421145653e-02,
93,6.975000000000673e-03,6.775721476948160e-16,-1.875085311713760e-10,-1.209416426868324e-07,-4.582448588251049e-08,-2.308927517212394e-04,7.486676561827375e-05,2.320997331909949e-04,-4.438019438298531e-03,2.114036902475257e-02,-2.701640475186096e-02,5.978125508244408e-02,
94,7.950000000001354e-03,6.775450426405039e-16,-2.975657982486663e-10,-2.629224742109087e-07,-9.167127267207224e-08,-4.638377103939970e-04,7.864858899266398e-05,3.960033409132924e-04,-4.227337728663613e-03,2.114245241184998e-02,-2.346514501573543e-02,5.334864922574585e-02,
95,8.925000000002032e-03,6.775721476948160e-16,-4.204996154647764e-10,-4.646775688133384e-07,-1.631768459677279e-07,-7.628515385679228e-04,5.078673893450911e-05,5.537046854150202e-04,-3.839820694062218e-03,2.100182753409938e-02,-1.860814856097642e-02,4.474550545206971e-02,
