"PointID","x","y","Pressure","Velocity_x","Velocity_y","ProgressVariable","EnthalpyTot","Y-CO","Y-NOx_tot","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Temperature","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_ProgressVariable","Residual_EnthalpyTot","Residual_Y-CO","Residual_Y-NOx_tot"
7083, 1.858390145122502e-04, 5.836850059832419e-04, 6.809118523107904e-01, 1.260525862374038e-01, 2.346551317017232e-04, 2.021053667138585e-09, -1.930477177832673e+05, -5.290969857018735e-09, -7.904010277043014e-10, 2.893557081041944e+01, 1.136844058820885e+00, 1.777651780560869e-05, 1.061318668317952e+03, 2.749620732397649e-02, 3.000160124964806e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.882834517855848e-18, 4.235231634503542e-18, 1.832213070117140e-19, -1.959057172025861e-25, 1.414829624984959e-15, 1.292390821023584e-26, 5.522815197452304e-27
7084, 1.303978559329489e-04, 7.036416815587199e-04, 6.808686700435080e-01, 1.260482016945938e-01, 3.060722926132941e-04, 1.190470883867284e-09, -1.930546544736808e+05, -3.738616546610374e-09, -5.546099619596407e-10, 2.893373576591483e+01, 1.136869727856010e+00, 1.777629822277143e-05, 1.061317389505054e+03, 2.749576074799228e-02, 3.000094633057795e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.958220450161480e-18, 3.443195548033631e-18, 1.639368576503532e-19, -1.249997435977006e-25, 1.681692437215110e-15, 1.389499598456290e-26, 4.318421810406124e-27
7085, 2.357353088226298e-04, 3.494143520954855e-05, 6.810937802453770e-01, 1.252424907864562e-01, 2.672880821006686e-05, 3.318141877718868e-09, -1.930363051444761e+05, -6.642852667500518e-09, -1.005131256424196e-09, 2.894330189721982e+01, 1.136801828826924e+00, 1.777687905604893e-05, 1.061320772156211e+03, 2.749694201593283e-02, 3.000267869971899e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.155579126871732e-18, 4.973455589621392e-18, -4.860564978149875e-20, -2.946111491074600e-25, -2.213019264368787e-15, 7.792368021773155e-27, 6.604836536576074e-27
7086, 1.814069831208133e-04, 2.602202446583727e-04, 6.809760176344419e-01, 1.255698388537131e-01, -1.796314004219638e-05, 2.090622172800838e-09, -1.930468552775569e+05, -5.141779175207048e-09, -7.701837859734252e-10, 2.893829753673473e+01, 1.136840868193786e+00, 1.777654509886619e-05, 1.061318827258276e+03, 2.749626283150416e-02, 3.000168265286431e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.773567267660043e-18, 4.326972271687843e-18, 2.047114851752358e-19, -2.226891226566499e-25, 2.610352255530413e-16, 9.973568424709252e-27, 5.593516856082737e-27
7087, 1.824848030400976e-04, 3.175602010403785e-04, 6.810796138430569e-01, 1.260034611830805e-01, 3.703512147707024e-05, 2.075370668474733e-09, -1.930470303028648e+05, -5.164451221346344e-09, -7.731795649982492e-10, 2.894269989134186e+01, 1.136841515692132e+00, 1.777653956001666e-05, 1.061318795002815e+03, 2.749625156689430e-02, 3.000166613300803e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.198354290708075e-18, 4.775698315253466e-18, 1.864196266995445e-19, -2.596661887279796e-25, -1.666689789653342e-15, 9.526678721901549e-27, 6.216963490240218e-27
7088, 1.929360438928076e-04, 1.828718757679190e-04, 6.810490019330828e-01, 1.254536471130774e-01, 1.179090005174951e-04, 2.339157274882158e-09, -1.930446968713790e+05, -5.462304815575922e-09, -8.201299099555445e-10, 2.894139902826290e+01, 1.136832881379346e+00, 1.777661342098468e-05, 1.061319225151397e+03, 2.749640178140522e-02, 3.000188642753968e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.109839347720000e-18, 4.599175077402506e-18, 1.853929921617896e-19, -2.622126317300330e-25, -1.964574336543734e-16, 7.921741210229401e-27, 6.029461113830498e-27
7089, 1.917082184694772e-04, 1.526956134374612e-04, 6.810917769820758e-01, 1.254583965648247e-01, 7.345855875288070e-05, 2.330432831101109e-09, -1.930447528520887e+05, -5.431567570334918e-09, -8.155874369986473e-10, 2.894321676789374e+01, 1.136833088597534e+00, 1.777661164832438e-05, 1.061319214827070e+03, 2.749639817625874e-02, 3.000188114043900e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.155579126871732e-18, 4.688800923953239e-18, 8.889420529892995e-20, -2.832326194105521e-25, -4.529132602813790e-15, 6.607498942131195e-27, 6.250539382518687e-27
7090, 1.756510849599837e-04, 6.115931772566854e-04, 6.808867257014857e-01, 1.259826673629723e-01, 1.934310196182568e-04, 1.846675098164282e-09, -1.930491830905524e+05, -5.014819937054468e-09, -7.480200504513089e-10, 2.893450304697796e+01, 1.136849481117318e+00, 1.777647142121050e-05, 1.061318398183495e+03, 2.749611298983763e-02, 3.000146290539811e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.098404402932067e-18, 4.322924670155468e-18, 2.126947086645617e-19, -1.903868463096599e-25, -1.637443436050545e-15, 1.246794660701809e-26, 5.347589468880086e-27
7091, 1.449589349518871e-04, 6.720520762338643e-04, 6.808680991511394e-01, 1.260573432376835e-01, 1.475248108691087e-04, 1.382707322075300e-09, -1.930530549126356e+05, -4.149103495335516e-09, -6.165114788783182e-10, 2.893371150565779e+01, 1.136863808701534e+00, 1.777634885751676e-05, 1.061317684393382e+03, 2.749586372626594e-02, 3.000109735177519e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.326679782217101e-18, 3.934731083431017e-18, 4.125646023169481e-20, -1.540992446694933e-25, 3.969535204012553e-16, 1.367174834838536e-26, 4.840844944888739e-27
7092, 2.175535183210274e-04, 1.270496712521312e-04, 6.810811163869914e-01, 1.253641786323495e-01, 7.129569137215167e-05, 2.876320154349105e-09, -1.930401014943313e+05, -6.149600626624001e-09, -9.272980616566046e-10, 2.894276374243546e+01, 1.136815876719073e+00, 1.777675888518191e-05, 1.061320072305764e+03, 2.749669761878870e-02, 3.000232028306878e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.261458245278520e-18, 4.989333424876924e-18, 9.035955575406764e-20, -3.155222739830585e-25, -2.704813369808212e-16, 5.481005569475590e-27, 6.680172753024681e-27
7093, 2.141855077651402e-04, 9.845764994372572e-05, 6.810785615055374e-01, 1.253018659801114e-01, 4.739134797119153e-05, 2.815375482050732e-09, -1.930406049695212e+05, -6.063116800564431e-09, -9.139215674749582e-10, 2.894265517191642e+01, 1.136817739835976e+00, 1.777674294734886e-05, 1.061319979486336e+03, 2.749666520526393e-02, 3.000227274750819e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.145652959521096e-18, 4.801926144525991e-18, 2.978036320828724e-20, -2.769703457220682e-25, -3.926793074461154e-15, 6.596849319910711e-27, 6.133689360932825e-27
7094, 2.416570568244196e-04, 6.819049520551113e-05, 6.810845566052939e-01, 1.252537988562433e-01, 5.522487600817792e-05, 3.463535237236384e-09, -1.930350766353191e+05, -6.809553696635076e-09, -1.031371889535116e-09, 2.894290993563206e+01, 1.136797282815264e+00, 1.777691794435759e-05, 1.061320998634517e+03, 2.749702110491937e-02, 3.000279468641862e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.193695609498176e-18, 5.523935395083847e-18, 1.005717208014942e-20, -4.309294689732717e-25, 1.953840735036128e-15, -5.277479455928569e-28, 7.978440587792161e-27
7095, 1.965712445577325e-04, 4.649969931504030e-04, 6.810188956203186e-01, 1.262893702669162e-01, 1.822934921556535e-04, 2.266678287694761e-09, -1.930455654558981e+05, -5.584546794041865e-09, -8.364421208168952e-10, 2.894011965070195e+01, 1.136836094569028e+00, 1.777658593467935e-05, 1.061319065086085e+03, 2.749634588126324e-02, 3.000180444850957e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.476604613881112e-18, 4.999928574547962e-18, 8.204514982699088e-20, -2.770684602971551e-25, -4.799424204414426e-15, 1.009386971275546e-26, 6.603751852831395e-27
7096, 1.673948368594547e-04, 3.487011496995748e-04, 6.810920431150174e-01, 1.260807557913998e-01, 1.360440545845095e-05, 1.810584051835935e-09, -1.930492847598184e+05, -4.750133311256449e-09, -7.095423081794711e-10, 2.894322807729973e+01, 1.136849858088132e+00, 1.777646819603186e-05, 1.061318379392844e+03, 2.749610643059781e-02, 3.000145328570208e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.879446386066830e-18, 4.235490025047388e-18, 2.319584009624263e-19, -2.208416104166223e-25, 2.725684261628558e-16, 1.069695387479692e-26, 5.656428513274113e-27
7097, 1.882685362835616e-04, 4.916853705756218e-04, 6.810061620820642e-01, 1.262971592953270e-01, 2.004760772708311e-04, 2.104634134786725e-09, -1.930469449460159e+05, -5.354881545414844e-09, -8.009167003104695e-10, 2.893957853484889e+01, 1.136841199237102e+00, 1.777654226743337e-05, 1.061318810776528e+03, 2.749625707312871e-02, 3.000167420836506e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.328373848111610e-18, 4.695862771637757e-18, 1.020567167961800e-19, -2.413709266140939e-25, 5.847237841485886e-16, 1.096358886076162e-26, 6.083399478224985e-27
7098, 1.783314046428326e-04, 5.193501967291359e-04, 6.809806211536373e-01, 1.262549232072688e-01, 2.108208492807454e-04, 1.921584978635844e-09, -1.930484952372118e+05, -5.073984641597966e-09, -7.577144152404092e-10, 2.893849316478145e+01, 1.136846935967223e+00, 1.777649319327477e-05, 1.061318524977857e+03, 2.749615726869974e-02, 3.000152784176784e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.474910547986604e-18, 4.476434295799131e-18, 1.510160896871217e-19, -2.097028944349016e-25, -3.374037160774890e-16, 1.222497744821002e-26, 5.687489911417190e-27
7099, 9.419996332369836e-05, 7.245412328647381e-04, 6.804483134804914e-01, 1.257745296410519e-01, 4.235323547178766e-04, 7.774459852201084e-10, -1.930580761211104e+05, -2.711725683471472e-09, -4.008658588704813e-10, 2.891587257693741e+01, 1.136882389673481e+00, 1.777618990863697e-05, 1.061316758700975e+03, 2.749554046441697e-02, 3.000062327707574e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.181413631762989e-18, 3.025752234463845e-18, 3.632646378087876e-20, -5.689895937178114e-26, 4.451598594953921e-16, 1.088785821386040e-26, 2.623800674571662e-27
7100, 1.883149326294242e-04, 1.233417341506650e-04, 6.810773215633958e-01, 1.253803698825129e-01, 2.610585228601341e-05, 2.278711675868323e-09, -1.930451776232793e+05, -5.343160435641256e-09, -8.020866434780670e-10, 2.894260248017149e+01, 1.136834660478671e+00, 1.777659820183097e-05, 1.061319136516713e+03, 2.749637082948869e-02, 3.000184103544593e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.267387475909300e-18, 4.611811708825325e-18, 4.831768753075373e-20, -2.596709218934109e-25, 3.247592082408768e-16, 7.641695588875941e-27, 5.943278059935103e-27
7101, 1.577603660317569e-04, 3.200728398186032e-04, 6.810846382138851e-01, 1.260287339069640e-01, -1.498212529271090e-05, 1.667145503766418e-09, -1.930504720969712e+05, -4.476939434843612e-09, -6.680908349114949e-10, 2.894291340361571e+01, 1.136854251836754e+00, 1.777643061018718e-05, 1.061318160498900e+03, 2.749602999048858e-02, 3.000134118362942e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.156426159818987e-18, 3.935350228119513e-18, 2.173431535143800e-19, -1.634551350054145e-25, -8.442004690786820e-16, 1.215792427126623e-26, 4.795288227612226e-27
7102, 1.509148680524202e-04, 2.642274295864398e-04, 6.809792055905688e-01, 1.255889633778794e-01, -1.080677614339214e-04, 1.587957545396337e-09, -1.930511052440444e+05, -4.292545363486761e-09, -6.404013058072429e-10, 2.893843300996807e+01, 1.136856594885738e+00, 1.777641056678156e-05, 1.061318043768437e+03, 2.749598922726229e-02, 3.000128140290466e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.255952531121367e-18, 3.987574069297895e-18, 1.601967605106947e-19, -1.604858625581626e-25, 6.247308443133037e-16, 1.098922684018130e-26, 4.559418816951143e-27
7103, 1.566454680271434e-04, 2.922875676438545e-04, 6.811001115630632e-01, 1.259197721031297e-01, -7.201051734410942e-05, 1.665812498156411e-09, -1.930504650630882e+05, -4.451965585510846e-09, -6.644942941770598e-10, 2.894357094862583e+01, 1.136854225875947e+00, 1.777643083222731e-05, 1.061318161791317e+03, 2.749603044205827e-02, 3.000134184584058e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.839635837545878e-18, 4.138702241958018e-18, 1.659026523760854e-19, -2.103292499936471e-25, -7.649723953243037e-16, 1.024099227157918e-26, 5.411092771750378e-27
7104, 1.625352934278359e-04, 1.786054441470111e-04, 6.810657166497838e-01, 1.255032548545402e-01, 8.732733498546318e-05, 1.800958866637287e-09, -1.930492578562520e+05, -4.617654218440099e-09, -6.904218029452302e-10, 2.894210932558999e+01, 1.136849758933146e+00, 1.777646904401376e-05, 1.061318384327177e+03, 2.749610815515622e-02, 3.000145581464121e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.344467474109441e-18, 4.418099864640667e-18, 1.087910009581273e-19, -2.364815667235340e-25, 2.069335371460146e-16, 9.041134834738016e-27, 5.716086119231452e-27
7105, 1.609994304176998e-04, 1.489148952891029e-04, 6.811078595282359e-01, 1.255174912339971e-01, 1.058689334541721e-05, 1.786598040230744e-09, -1.930493666030875e+05, -4.577164536833948e-09, -6.843911997228545e-10, 2.894390020092792e+01, 1.136850161389679e+00, 1.777646560122137e-05, 1.061318364276507e+03, 2.749610115338446e-02, 3.000144554628233e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.197083741287193e-18, 4.206221686638271e-18, 2.911468961033519e-20, -2.099569076463827e-25, 4.855463904204771e-16, 9.108188011681802e-27, 5.242769576098844e-27
7106, 6.784715794391030e-05, 7.388245102070905e-04, 6.797106879874275e-01, 1.259689504676090e-01, 5.378857758115608e-04, 5.205819874517384e-10, -1.930602034449639e+05, -1.957029888142931e-09, -2.886385596966628e-10, 2.888452694150210e+01, 1.136890261844714e+00, 1.777612256700674e-05, 1.061316366514141e+03, 2.749540350856017e-02, 3.000042242656126e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.186919345920141e-18, 1.612115456861747e-18, -8.076426064845252e-20, -4.318697911722951e-26, 2.190034178312095e-15, 8.114223271103327e-27, 1.965249730131846e-27
7107, 1.543782633117189e-04, 6.022277087229840e-04, 6.808884925955927e-01, 1.259836469421582e-01, 1.202572259518045e-04, 1.529509644580584e-09, -1.930518096054684e+05, -4.419277030261388e-09, -6.575854946772958e-10, 2.893457813171819e+01, 1.136859200548091e+00, 1.777638827739953e-05, 1.061317913967290e+03, 2.749594389633878e-02, 3.000121492391646e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.762319414901828e-18, 4.356882088661995e-18, -7.353842440749554e-21, -1.777733548656285e-25, -1.402650138236389e-15, 1.280676236581052e-26, 5.152592913870768e-27
7108, 1.852845401299691e-04, 9.444639751157258e-05, 6.810747268578293e-01, 1.253037379504275e-01, 3.919340688032139e-06, 2.232901936260498e-09, -1.930455558133555e+05, -5.266400783071071e-09, -7.903497893421977e-10, 2.894249221731383e+01, 1.136836059977232e+00, 1.777658622997057e-05, 1.061319066794474e+03, 2.749634648175000e-02, 3.000180532864053e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.298727694957709e-18, 4.544936482745886e-18, -8.987317355388646e-22, -2.494993493814912e-25, 1.754388192880263e-15, 7.928840958376390e-27, 5.813411833413094e-27
7109, 1.322285465077665e-04, 1.758622089801248e-04, 6.811075568279670e-01, 1.256190006686126e-01, 2.946020582913636e-05, 1.341660469503414e-09, -1.930531498535978e+05, -3.769930077499160e-09, -5.615654137160670e-10, 2.894388733758145e+01, 1.136864160954253e+00, 1.777634584368393e-05, 1.061317666831703e+03, 2.749585759684002e-02, 3.000108836233301e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.918409901640528e-18, 3.685294769715651e-18, 6.739784913020814e-20, -1.605679040923056e-25, 7.189615656294501e-17, 1.006349856790445e-26, 4.455782215527733e-27
7110, 1.584831820672818e-04, 4.880231479614293e-04, 6.810254809496105e-01, 1.263564217447833e-01, 1.108115554646875e-04, 1.626315227141288e-09, -1.930509335147512e+05, -4.523600268977645e-09, -6.741019681969365e-10, 2.894039949641383e+01, 1.136855958850759e+00, 1.777641600798638e-05, 1.061318075462859e+03, 2.749600029332849e-02, 3.000129763192862e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.518956261243827e-18, 4.382692398520334e-18, 1.677009430277757e-19, -1.995944307953995e-25, 1.215255110084690e-16, 1.298031176495914e-26, 5.597362552995689e-27
7111, 1.435210213868798e-04, 5.155249354750712e-04, 6.809739702649195e-01, 1.263186561296976e-01, 1.236277195177519e-04, 1.402498586966972e-09, -1.930528182828053e+05, -4.104465865661874e-09, -6.104458523402826e-10, 2.893821053310043e+01, 1.136862933325848e+00, 1.777635634566665e-05, 1.061317728000314e+03, 2.749587895525503e-02, 3.000111968548935e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.813377816180995e-18, 3.638154573786867e-18, 1.413552405179618e-19, -1.442763486776813e-25, 7.821163421767308e-17, 1.321894218878849e-26, 4.568885147813795e-27
7112, 1.239206834449192e-04, 2.923754975495971e-04, 6.811712608562355e-01, 1.260424064102415e-01, -7.618964865842927e-05, 1.200705262686331e-09, -1.930543886963897e+05, -3.539205332014275e-09, -5.262338630661653e-10, 2.894659446099929e+01, 1.136868745028120e+00, 1.777630662987723e-05, 1.061317438459593e+03, 2.749577784588265e-02, 3.000097140491217e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.923492099324054e-18, 3.547981133670624e-18, 1.758166188126866e-19, -1.355326144042116e-25, 6.489763153955108e-16, 1.038693153904506e-26, 4.025458591729671e-27
7113, 1.206417434888658e-04, 2.649549040924018e-04, 6.809326153827684e-01, 1.256221917984690e-01, -1.461084686495442e-04, 1.163321532011779e-09, -1.930546923186632e+05, -3.442147286813824e-09, -5.117295547534882e-10, 2.893645314392182e+01, 1.136869868606231e+00, 1.777629701833799e-05, 1.061317382483298e+03, 2.749575829843966e-02, 3.000094273789858e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.210636268443262e-18, 3.673980593297151e-18, 1.186888373727837e-19, -1.400796086619055e-25, -2.186564731360141e-15, 1.069064298755515e-26, 4.163114819690737e-27
