"Time_Iter",    "Cur_Time"    ,      "mic1"
       5846,            1.2705,       953.7761302
       5847,             1.272,       953.7644536
       5848,            1.2735,       953.7551416
       5849,             1.275,       953.7450988
       5850,            1.2765,       953.7331318
       5851,             1.278,       953.7226883
       5852,            1.2795,       953.7156075
       5853,             1.281,       953.7091359
       5854,            1.2825,       953.6995049
       5855,             1.284,       953.6897561
       5856,            1.2855,       953.6836602
       5857,             1.287,       953.6803699
       5858,            1.2885,       953.6780381
       5859,              1.29,       953.6725383
       5860,            1.2915,       953.6667385
       5861,             1.293,       953.6618729
       5862,            1.2945,       953.6572686
       5863,             1.296,       953.6519319
       5864,            1.2975,       953.6463438
       5865,             1.299,       953.6410472
       5866,            1.3005,       953.6358379
       5867,             1.302,        953.629284
       5868,            1.3035,       953.6207487
       5869,             1.305,       953.6114347
       5870,            1.3065,       953.6020421
       5871,             1.308,       953.5930219
       5872,            1.3095,       953.5839991
       5873,             1.311,       953.5741069
       5874,            1.3125,       953.5635626
       5875,             1.314,       953.5536563
       5876,            1.3155,       953.5447082
       5877,             1.317,        953.534736
       5878,            1.3185,       953.5226036
       5879,              1.32,       953.5066171
       5880,            1.3215,       953.4901145
       5881,             1.323,       953.4759473
       5882,            1.3245,       953.4640666
       5883,             1.326,       953.4531513
       5884,            1.3275,       953.4424508
       5885,             1.329,       953.4307323
       5886,            1.3305,        953.419222
       5887,             1.332,       953.4086568
       5888,            1.3335,        953.397504
       5889,             1.335,       953.3852371
       5890,            1.3365,       953.3725444
       5891,             1.338,       953.3597228
       5892,            1.3395,        953.347111
       5893,             1.341,       953.3345266
       5894,            1.3425,       953.3208717
       5895,             1.344,       953.3045335
       5896,            1.3455,       953.2854704
       5897,             1.347,       953.2653306
       5898,            1.3485,       953.2475617
       5899,              1.35,       953.2303512
