     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,"rms[MixtureFraction]","rms[EnthalpyTot]",  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,"Avg_Massflow(inlet_fuel)","Avg_Massflow(outlet)","Avg_Mach(inlet_fuel)","Avg_Mach(outlet)","Avg_Temp(inlet_fuel)","Avg_Temp(outlet)","Avg_Press(inlet_fuel)","Avg_Press(outlet)","Avg_Density(inlet_fuel)","Avg_Density(outlet)","Avg_Enthalpy(inlet_fuel)","Avg_Enthalpy(outlet)","Avg_NormalVel(inlet_fuel)","Avg_NormalVel(outlet)","Uniformity(inlet_fuel)","Uniformity(outlet)","Secondary_Strength(inlet_fuel)","Secondary_Strength(outlet)","Momentum_Distortion(inlet_fuel)","Momentum_Distortion(outlet)","Secondary_Over_Uniformity(inlet_fuel)","Secondary_Over_Uniformity(outlet)","Avg_TotalTemp(inlet_fuel)","Avg_TotalTemp(outlet)","Avg_TotalPress(inlet_fuel)","Avg_TotalPress(outlet)"
       1.639085805,        7.95891616,       8.974796761,          0.3383592212,       6.168596737,       34841.74362,       15491.07627,       600.9998045,     3.8605327e+14,       2.200766575,      -675588.0925,       4862018.888,       4904513.467,         349742.0308,         0.1292501685,              0.09142108889,        9970345660,   3.984283769e+14,  -3.860532317e+14,             5e-05,  -5.562675213e+14,      -29581616.18,                 0,                 0,                 0,   1.345775331e+14,       24018940.97,  -5.562675213e+14,                 0,   5.317875851e-08,               34841.81486,        -0.07124373466,           15491.05335,     0.02292502763,           300.9997183,       300.0000862,        3.860532509e+14,        19151968.79,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                4862025.613,           -6.725340212,             4904506.376,         7.091007228,                     349741.8882,                0.1426056522,                    0.01755085175,                 0.1116993167,                          0.07131031371,                      0.02011077518,                 9970345360,            300.0250454,             3.984283578e+14,             19151998.39
       1.648520526,       7.977782865,       8.993665683,          0.3470676108,       6.177305127,       35606.91406,       15831.28053,       600.9998045,    4.03196223e+14,       2.200766575,      -675588.0925,       4968795.207,       5012223.027,         357422.1193,         0.1292434825,              0.09140996481,   1.041307789e+10,   4.161208453e+14,  -4.031961829e+14,             5e-05,  -5.809694397e+14,      -30351520.29,                 0,                 0,                 0,   1.405536375e+14,       24541825.89,  -5.809694397e+14,                 0,   5.224288614e-08,               35606.98689,        -0.07283278506,           15831.25709,     0.02343635071,           300.9997183,       300.0000862,         4.03196203e+14,        20006785.51,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                4968802.083,           -6.875345045,             5012215.778,         7.249146255,                     357421.9736,                0.1457063314,                    0.01755085147,                  0.111692631,                          0.07131017288,                      0.02009979193,            1.041307759e+10,             300.026171,             4.161208253e+14,             20006816.45
       1.657955149,       7.996649532,       9.012534596,          0.3558023435,       6.186039859,       36388.88791,       16178.95579,       600.9998045,   4.211004046e+14,       2.200766575,      -675588.0925,       5077916.373,       5122297.928,         365270.8497,          0.129236837,              0.09139908095,   1.087546916e+10,   4.345989431e+14,  -4.211003628e+14,             5e-05,   -6.06768323e+14,      -31143926.11,                 0,                 0,                 0,   1.467951279e+14,       25076242.88,   -6.06768323e+14,                 0,   5.132754122e-08,               36388.96236,        -0.07445707235,           16178.93183,     0.02395901229,           300.9997183,       300.0000862,        4.211003837e+14,        20899724.62,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5077923.401,           -7.028676208,             5122290.517,         7.410791631,                     365270.7009,                0.1488757556,                    0.01755085119,                 0.1116859858,                          0.07131003204,                      0.02008904892,            1.087546886e+10,            300.0273473,             4.345989222e+14,             20899756.95
       1.667389711,       8.015516252,       9.031403507,          0.3645420389,       6.194779555,       37188.03417,       16534.26611,       600.9998045,   4.397996167e+14,       2.200766575,      -675588.0925,       5189433.876,       5234790.111,         373291.9249,          0.129230232,               0.0913884318,   1.135839241e+10,   4.538975553e+14,   -4.39799573e+14,             5e-05,  -6.337128549e+14,      -31959583.67,                 0,                 0,                 0,   1.533137823e+14,       25622455.12,  -6.337128549e+14,                 0,   5.043227925e-08,               37188.11029,        -0.07611737562,           16534.24162,     0.02449326305,           300.9997183,       300.0000862,        4.397995948e+14,        21832485.05,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5189441.062,           -7.185407243,             5234782.535,         7.576020876,                     373291.7728,                 0.152115443,                    0.01755085092,                 0.1116793811,                          0.07130989117,                      0.02007854064,            1.135839211e+10,            300.0285764,             4.538975335e+14,             21832518.84
       1.676824299,       8.034383061,       9.050272404,          0.3732678721,       6.203505388,       38004.72995,       16897.37917,       600.9998045,   4.593291616e+14,       2.200766575,      -675588.0925,       5303400.342,        5349752.66,         381489.1292,         0.1292236675,              0.09137801197,    1.18627593e+10,   4.740531161e+14,   -4.59329116e+14,             5e-05,  -6.618538711e+14,      -32799359.61,                 0,                 0,                 0,   1.601218991e+14,        26180820.9,  -6.618538711e+14,                 0,   4.955679953e-08,               38004.80777,        -0.07781449109,           16897.35413,     0.02503935921,           300.9997183,       300.0000862,        4.593291388e+14,        22806841.43,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5303407.687,           -7.345613316,             5349744.915,         7.744913217,                     381488.9737,                0.1554269456,                    0.01755085065,                 0.1116728169,                          0.07130975024,                      0.02006826173,              1.1862759e+10,            300.0298609,             4.740530933e+14,             22806876.74
       1.686258989,       8.053250084,       9.069141276,          0.3819512673,       6.212188783,       38839.36064,        17268.4663,       600.9998045,   4.797259096e+14,       2.200766575,      -675588.0925,       5419869.548,       5467239.825,         389866.3297,         0.1292171435,              0.09136781619,   1.238952202e+10,   4.951036774e+14,  -4.797258619e+14,             5e-05,  -6.912443422e+14,      -33663996.27,                 0,                 0,                 0,   1.672322936e+14,       26751552.85,  -6.912443422e+14,                 0,   4.870057404e-08,               38839.44019,        -0.07954923259,           17268.44071,     0.02559756264,           300.9997183,       300.0000862,        4.797258857e+14,         23824647.4,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5419877.057,           -7.509371249,             5467231.907,         7.917549629,                     389866.1709,                0.1588118491,                    0.01755085039,                 0.1116662931,                          0.07130960923,                      0.02005820696,            1.238952172e+10,             300.031203,             4.951036536e+14,             23824684.31
       1.695693794,       8.072117588,       9.088010126,          0.3905813137,        6.22081883,        39692.3201,       17647.70263,       600.9998045,   5.010283676e+14,       2.200766575,      -675588.0925,       5538896.456,       5587307.046,         398427.4789,         0.1292106597,              0.09135783934,     1.2939675e+10,   5.170889806e+14,  -5.010283178e+14,             5e-05,   -7.21939757e+14,      -34552291.16,                 0,                 0,                 0,   1.746583901e+14,       27332893.59,   -7.21939757e+14,                 0,   4.786035237e-08,               39692.40142,        -0.08132243187,           17647.67646,     0.02616814097,           300.9997183,       300.0000862,        5.010283427e+14,        24887839.17,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5538904.133,            -7.67675956,             5587298.952,         8.094012874,                     398427.3166,                0.1622717746,                    0.01755085012,                 0.1116598096,                          0.07130946815,                       0.0200483712,             1.29396747e+10,            300.0326055,             5.170889557e+14,             24887877.74
       1.705128391,       8.090984958,       9.106879019,          0.3992844619,       6.229521978,        40564.0108,        18035.2671,       600.9998045,   5.232767527e+14,       2.200766575,      -675588.0925,       5660537.232,       5710010.981,         407176.6158,         0.1292042162,               0.0913480764,   1.351425685e+10,   5.400505318e+14,  -5.232767007e+14,             5e-05,  -7.539980196e+14,      -35466893.14,                 0,                 0,                 0,    1.82414197e+14,       27926912.94,  -7.539980196e+14,                 0,   4.703844336e-08,               40564.09394,        -0.08313493904,           18035.24035,     0.02675136775,           300.9997183,       300.0000862,        5.232767267e+14,        25998439.18,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 5660545.08,           -7.847858498,             5710002.706,         8.274387538,                       407176.45,                0.1658083786,                    0.01755084986,                 0.1116533663,                          0.07130932697,                      0.02003874943,            1.351425654e+10,             300.034071,             5.400505058e+14,             25998479.49
        1.71456285,       8.109852201,       9.125747912,          0.4080471221,       6.238284638,       41454.84411,        18431.3426,       600.9998045,   5.465130675e+14,       2.200766575,      -675588.0925,       5784849.277,       5835409.532,         416117.8682,         0.1291978127,              0.09133852248,   1.411435228e+10,     5.6403168e+14,  -5.465130132e+14,             5e-05,  -7.874798339e+14,      -36408781.84,                 0,                 0,                 0,   1.905144002e+14,        28533983.5,  -7.874798339e+14,                 0,   4.623455773e-08,                41454.9291,        -0.08498762296,           18431.31526,     0.02734752257,           300.9997183,       300.0000862,        5.465130404e+14,        27158559.92,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                  5784857.3,           -8.022750083,             5835401.073,         8.458760072,                     416117.6987,                0.1694233543,                     0.0175508496,                 0.1116469631,                           0.0713091857,                      0.02002933678,            1.411435198e+10,            300.0356024,             5.640316528e+14,             27158602.05
       1.723997286,       8.128718747,       9.144616743,          0.4168304663,       6.247067982,       42365.24038,       18836.11604,       600.9998045,   5.707811799e+14,       2.200766575,      -675588.0925,       5911891.252,       5963561.873,         425255.4545,          0.129191449,               0.0913291728,   1.474109418e+10,    5.89077699e+14,  -5.707811231e+14,             5e-05,  -8.224483583e+14,      -37378913.76,                 0,                 0,                 0,   1.989742793e+14,       29154430.18,  -8.224483583e+14,                 0,   4.544834138e-08,               42365.32726,        -0.08688137165,           18836.08808,     0.02795689117,           300.9997183,       300.0000862,        5.707811515e+14,        28370407.97,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                5911899.454,           -8.201518143,             5963553.226,         8.647218837,                     425255.2814,                 0.173118432,                    0.01755084933,                 0.1116405997,                          0.07130904433,                      0.02002012847,            1.474109388e+10,            300.0372026,             5.890776706e+14,             28370451.99
       1.733431715,       8.147584751,        9.16348551,          0.4256258751,       6.255863391,       43295.62922,       19249.77842,       600.9998045,   5.961269051e+14,       2.200766575,      -675588.0925,       6041723.106,       6094528.477,         434593.6859,         0.1291851251,               0.0913200227,   1.539566574e+10,   6.152358728e+14,  -5.961268459e+14,             5e-05,  -8.589694861e+14,      -38380242.67,                 0,                 0,                 0,   2.078097757e+14,       29790547.81,  -8.589694861e+14,                 0,   4.468173002e-08,               43295.71804,        -0.08881709271,           19249.74984,      0.0285797656,           300.9997183,       300.0000862,        5.961268755e+14,        29636288.17,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 6041731.49,           -8.384248355,             6094519.637,         8.839854138,                      434593.509,                0.1768953803,                    0.01755084907,                  0.111634276,                          0.07130890289,                      0.02001111982,            1.539566544e+10,            300.0388747,             6.152358432e+14,             29636334.18
       1.742866121,       8.166451108,       9.182354227,          0.4344393746,        6.26467689,       44246.44967,       19672.52493,       600.9998045,   6.225980931e+14,       2.200766575,      -675588.0925,       6174406.105,       6228371.145,         444136.9681,         0.1291788405,              0.09131106763,   1.607930267e+10,   6.425555851e+14,  -6.225980312e+14,             5e-05,   -8.97112273e+14,      -39412404.69,                 0,                 0,                 0,   2.170375959e+14,       30441281.96,   -8.97112273e+14,                 0,   4.393252203e-08,               44246.54046,        -0.09079571378,           19672.49572,     0.02921644434,           300.9997183,       300.0000862,        6.225980622e+14,           30958608,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6174414.676,           -8.571028286,             6228362.109,         9.036758274,                     444136.7873,                0.1807560066,                     0.0175508488,                 0.1116279917,                          0.07130876137,                      0.02000230627,            1.607930237e+10,            300.0406219,             6.425555542e+14,             30958656.08
       1.752300572,       8.185317607,       9.201222901,          0.4432437038,        6.27348122,       45218.15039,       20104.55508,       600.9998045,   6.502447182e+14,       2.200766575,      -675588.0925,       6310002.858,       6365153.035,         453889.8036,         0.1291725953,              0.09130230314,   1.679329557e+10,   6.710884121e+14,  -6.502446535e+14,             5e-05,  -9.369488236e+14,      -40475799.31,                 0,                 0,                 0,   2.266751838e+14,       31106311.07,  -9.369488236e+14,                 0,   4.319958389e-08,               45218.24321,        -0.09281818293,           20104.52521,     0.02986723248,           300.9997183,       300.0000862,        6.502446859e+14,        32339882.16,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 6310011.62,           -8.761947433,             6365143.797,          9.23802558,                     453889.6189,                0.1847021583,                    0.01755084853,                 0.1116217468,                          0.07130861979,                      0.01999368336,            1.679329527e+10,            300.0424476,             6.710883798e+14,              32339932.4
       1.761735152,       8.204184106,       9.220091534,          0.4519991228,       6.282236639,       46211.18992,       20546.07271,       600.9998045,   6.791189738e+14,       2.200766575,      -675588.0925,       6448577.353,       6504938.692,          463856.794,         0.1291663891,              0.09129372489,   1.753899234e+10,   7.008882201e+14,  -6.791189062e+14,             5e-05,  -9.785541903e+14,      -41570987.77,                 0,                 0,                 0,   2.367406967e+14,       31785445.87,  -9.785541903e+14,                 0,   4.248204973e-08,               46211.28481,        -0.09488546914,           20546.04218,     0.03053244181,           300.9997183,       300.0000862,          6.7911894e+14,         33782737.3,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                 6448586.31,           -8.957097269,             6504929.249,         9.443752471,                     463856.6052,                0.1887357233,                    0.01755084826,                 0.1116155409,                          0.07130847815,                      0.01998524674,            1.753899204e+10,            300.0443554,             7.008881863e+14,              33782789.8
       1.771169764,       8.223050573,        9.23896015,          0.4607191421,       6.290956658,       47226.03686,       20997.28619,       600.9998045,   7.092753707e+14,       2.200766575,      -675588.0925,       6590194.979,       6647794.078,         474042.6415,         0.1291602218,              0.09128532864,    1.83178007e+10,   7.320112673e+14,  -7.092753001e+14,             5e-05,  -1.022006772e+15,      -42699658.47,                 0,                 0,                 0,   2.472531015e+14,       32479590.75,  -1.022006772e+15,                 0,   4.178021089e-08,               47226.13386,        -0.09699856279,           20997.25498,       0.031212391,           300.9997183,       300.0000862,        7.092753354e+14,        35289917.06,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6590204.136,           -9.156571282,             6647784.424,         9.654037487,                     474042.4486,                0.1928586311,                    0.01755084799,                 0.1116093738,                          0.07130833649,                      0.01997699215,             1.83178004e+10,            300.0463488,              7.32011232e+14,             35289971.93
       1.780604188,        8.24191751,       9.257828779,          0.4695078149,       6.299745331,       48263.17008,       21458.40842,       600.9998045,     7.4077084e+14,       2.200766575,      -675588.0925,       6734922.563,       6793786.604,          484452.152,         0.1291540931,              0.09127711024,   1.913119093e+10,   7.645163095e+14,  -7.407707663e+14,             5e-05,  -1.067388475e+15,       -43862974.3,                 0,                 0,                 0,   2.582322139e+14,       33189089.55,  -1.067388475e+15,                 0,   4.109373046e-08,               48263.26924,        -0.09915847608,           21458.37651,     0.03190740577,           300.9997183,       300.0000862,        7.407708031e+14,        36864287.26,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6734931.924,           -9.360465024,             6793776.735,         9.868981342,                     484451.9549,                0.1970728538,                    0.01755084771,                 0.1116032454,                          0.07130819481,                      0.01996891543,            1.913119063e+10,            300.0484317,             7.645162727e+14,             36864344.61
       1.790038559,       8.260784595,       9.276697407,          0.4783224941,        6.30856001,       49323.07899,         21929.657,       600.9998045,   7.736648407e+14,       2.200766575,      -675588.0925,       6882828.399,        6942985.16,         495090.2367,         0.1291480029,              0.09126906565,   1.998069855e+10,   7.984647119e+14,  -7.736647637e+14,             5e-05,  -1.114784949e+15,      -45062141.21,                 0,                 0,                 0,   2.696987548e+14,       33914291.71,  -1.114784949e+15,                 0,   4.042227268e-08,               49323.18036,         -0.1013662435,           21929.62438,       0.032617819,           300.9997183,       300.0000862,        7.736648022e+14,        38508841.33,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                6882837.968,           -9.568876153,             6942975.071,         10.08868697,                     495090.0353,                0.2013804068,                    0.01755084742,                 0.1115971555,                          0.07130805314,                      0.01996101251,            1.998069825e+10,            300.0506083,             7.984646734e+14,             38508901.25
       1.799472945,       8.279651006,       9.295566016,          0.4871324496,       6.317369965,       50406.26374,       22411.25429,       600.9998045,    8.08019472e+14,       2.200766575,      -675588.0925,        7033982.28,       7095460.149,         505961.9147,         0.1291419511,              0.09126119093,   2.086792727e+10,   8.339205638e+14,  -8.080193915e+14,             5e-05,  -1.164285643e+15,      -46298411.81,                 0,                 0,                 0,   2.816743644e+14,       34655555.38,  -1.164285643e+15,                 0,   3.976550951e-08,               50406.36736,         -0.1036229225,           22411.22095,     0.03334397091,           300.9997183,       300.0000862,        8.080194317e+14,        40226705.97,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7033992.062,            -9.78190448,             7095449.836,         10.31325958,                      505961.709,                0.2057833502,                    0.01755084713,                 0.1115911039,                           0.0713079115,                      0.01995327943,            2.086792697e+10,            300.0528825,             8.339205236e+14,              40226768.6
       1.808907368,       8.298517127,       9.314434608,          0.4959276725,       6.326165188,       51513.23545,       22903.42757,       600.9998045,     8.4389959e+14,       2.200766575,      -675588.0925,       7188455.532,       7251283.521,         517072.3155,         0.1291359374,              0.09125348223,   2.179455201e+10,   8.709508006e+14,   -8.43899506e+14,             5e-05,  -1.215983734e+15,      -47573116.98,                 0,                 0,                 0,   2.941815853e+14,       35413279.64,  -1.215983734e+15,                 0,   3.912315242e-08,               51513.34138,         -0.1059295935,           22903.39348,     0.03408620926,           300.9997183,       300.0000862,         8.43899548e+14,        42021147.15,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7188465.532,           -9.999652019,             7251272.978,         10.54280669,                     517072.1052,                0.2102837891,                    0.01755084683,                 0.1115850905,                          0.07130776993,                       0.0199457123,            2.179455171e+10,            300.0552589,             8.709507585e+14,             42021212.59
       1.818341836,       8.317383221,       9.333303177,          0.5047068344,        6.33494435,       52644.51648,       23406.40906,       600.9998045,    8.81372931e+14,       2.200766575,      -675588.0925,       7346321.047,       7410528.805,          528426.681,         0.1291299617,              0.09124593579,   2.276232208e+10,   9.096253294e+14,  -8.813728432e+14,             5e-05,  -1.269976798e+15,      -48886991.47,                 0,                 0,                 0,   3.072440237e+14,       36187223.49,  -1.269976798e+15,                 0,   3.849439734e-08,               52644.62477,         -0.1082873613,           23406.37421,     0.03484488942,           300.9997183,       300.0000862,        8.813728871e+14,        43895576.24,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7346331.269,           -10.22222303,             7410518.027,         10.77743821,                     528426.4661,                0.2148838753,                    0.01755084653,                 0.1115791151,                          0.07130762845,                      0.01993830734,            2.276232178e+10,            300.0577419,             9.096252855e+14,             43895644.63
       1.827776316,       8.336249273,       9.352171733,          0.5134808501,       6.343718366,       53800.64064,        23920.4361,       600.9998045,   9.205102384e+14,       2.200766575,      -675588.0925,       7507653.316,       7573271.144,         540030.3684,         0.1291240239,              0.09123854795,   2.377306442e+10,   9.500171616e+14,  -9.205101467e+14,             5e-05,  -1.326366884e+15,      -50239277.83,                 0,                 0,                 0,    3.20886368e+14,       36975608.99,  -1.326366884e+15,                 0,   3.787736141e-08,               53800.75134,         -0.1106973545,           23920.40048,     0.03562037465,           300.9997183,       300.0000862,        9.205101926e+14,        45853556.54,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7507663.766,           -10.44972408,             7573260.126,         11.01726644,                     540030.1488,                0.2195858078,                    0.01755084622,                 0.1115731777,                          0.07130748711,                      0.01993106084,            2.377306412e+10,            300.0603364,             9.500171158e+14,                45853628
       1.837210858,       8.355115623,       9.371040274,          0.5222290048,       6.352466521,       54982.15348,       24445.75127,       600.9998045,   9.613853972e+14,       2.200766575,      -675588.0925,       7672528.469,       7739587.331,         551888.8526,         0.1291181241,              0.09123131512,   2.482868712e+10,   9.922025502e+14,  -9.613853014e+14,             5e-05,  -1.385260112e+15,      -51632825.52,                 0,                 0,                 0,   3.351342919e+14,        37780224.4,  -1.385260112e+15,                 0,    3.72730183e-08,               54982.26664,          -0.113160727,           24445.71486,      0.0364130362,           300.9997183,       300.0000862,        9.613853493e+14,        47898809.98,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7672539.152,           -10.68226408,             7739576.069,          11.2624062,                     551888.6282,                 0.224391834,                    0.01755084591,                 0.1115672782,                          0.07130734594,                      0.01992396918,            2.482868682e+10,            300.0630475,             9.922025023e+14,             47898884.66
       1.846645355,       8.373982305,       9.389908814,          0.5310010316,       6.361238547,       56189.61251,       24982.60243,       600.9998045,   1.004075572e+15,       2.200766575,      -675588.0925,       7841024.305,       7909555.847,         564007.7285,         0.1291122621,              0.09122423383,   2.593118298e+10,   1.036261134e+15,  -1.004075472e+15,             5e-05,  -1.446767285e+15,      -53068064.77,                 0,                 0,                 0,   3.500146017e+14,       38600391.92,  -1.446767285e+15,                 0,   3.668044289e-08,               56189.72819,         -0.1156786579,            24982.5652,     0.03722325349,           300.9997183,       300.0000862,        1.004075522e+15,        50035224.27,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                7841035.225,           -10.91995434,             7909544.334,         11.51297481,                     564007.4992,                0.2293042511,                    0.01755084559,                 0.1115614165,                          0.07130720499,                      0.01991702883,            2.593118268e+10,            300.0658802,             1.036261084e+15,             50035302.31
        1.85607986,       8.392849056,       9.408777343,           0.539778671,       6.370016187,        57423.5875,        25531.2429,       600.9998045,   1.048661356e+15,       2.200766575,      -675588.0925,       8013220.331,       8083256.893,         576392.7142,         0.1291064379,              0.09121730065,   2.708263329e+10,   1.082276088e+15,  -1.048661251e+15,             5e-05,  -1.511004649e+15,      -54546988.41,                 0,                 0,                 0,   3.655554205e+14,       39436941.92,  -1.511004649e+15,                 0,   3.609981508e-08,               57423.70575,         -0.1182523524,           25531.20485,     0.03805141435,           300.9997183,       300.0000862,        1.048661304e+15,        52266860.21,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8013231.494,           -11.16290864,             8083245.124,         11.76909218,                     576392.4799,                0.2343254068,                    0.01755084527,                 0.1115555927,                          0.07130706431,                      0.01991023634,            2.708263299e+10,              300.06884,             1.082276035e+15,             52266941.75
       1.865514544,        8.41171594,        9.42764585,          0.5484756406,       6.378713156,       58684.66072,       26091.93158,       600.9998045,   1.095226917e+15,       2.200766575,      -675588.0925,       8189197.801,       8260772.433,         589049.6531,         0.1291006517,              0.09121051228,   2.828521174e+10,   1.130334279e+15,  -1.095226808e+15,             5e-05,  -1.578093335e+15,      -56072748.41,                 0,                 0,                 0,    3.81786053e+14,       40291815.06,  -1.578093335e+15,                 0,   3.553195947e-08,                58684.7816,         -0.1208830424,           26091.89268,     0.03889791514,           300.9997183,       300.0000862,        1.095226863e+15,        54597959.41,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8189209.212,           -11.41124325,             8260760.402,         12.03088088,                     589049.4137,                0.2394577004,                    0.01755084494,                 0.1115498068,                          0.07130692394,                      0.01990358834,            2.828521144e+10,            300.0719327,             1.130334225e+15,             54598044.63
       1.874949048,        8.43058272,       9.446514388,          0.5572088661,       6.387446382,       59973.42722,       26664.93303,       600.9998045,   1.143860164e+15,       2.200766575,      -675588.0925,       8369039.753,       8442186.232,         601984.5172,         0.1290949035,              0.09120386546,   2.954118855e+10,   1.180526434e+15,   -1.14386005e+15,             5e-05,   -1.64815996e+15,      -57647017.91,                 0,                 0,                 0,   3.987371315e+14,       41165418.31,   -1.64815996e+15,                 0,   3.497659167e-08,                59973.5508,         -0.1235719867,           26664.89327,     0.03976316094,           300.9997183,       300.0000862,        1.143860107e+15,         57032952.4,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8369051.418,           -11.66507701,             8442173.933,         12.29846618,                     601984.2725,                0.2447035844,                    0.01755084461,                 0.1115440589,                          0.07130678392,                      0.01989708154,            2.954118825e+10,            300.0751642,             1.180526377e+15,             57033041.45
       1.884383372,       8.449449414,       9.465382918,          0.5660146317,       6.396252148,       61290.49513,       27250.51763,       600.9998045,   1.194652907e+15,       2.200766575,      -675588.0925,       8552831.046,        8627583.89,         615203.4093,         0.1290891934,              0.09119735703,   3.085293472e+10,   1.232947305e+15,  -1.194652788e+15,             5e-05,  -1.721337503e+15,       -59271375.4,                 0,                 0,                 0,   4.164408268e+14,       42058000.38,  -1.721337503e+15,                 0,   3.443332601e-08,               61290.62145,         -0.1263204721,           27250.47698,     0.04064756581,           300.9997183,       300.0000862,        1.194652848e+15,        59576466.95,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8552842.971,            -11.9245314,             8627571.318,          12.5719761,                     615203.1592,                 0.250065565,                    0.01755084427,                 0.1115383491,                          0.07130664431,                      0.01989071272,            3.085293442e+10,            300.0785406,             1.232947245e+15,                59576560
       1.893817579,       8.468316136,        9.48425141,          0.5748888763,       6.405126392,       62636.48592,       27848.96169,       600.9998045,   1.247701033e+15,       2.200766575,      -675588.0925,       8740658.407,       8817052.891,         628712.5665,         0.1290835217,              0.09119098389,   3.222292655e+10,   1.287695853e+15,  -1.247700908e+15,             5e-05,  -1.797763922e+15,      -60947981.86,                 0,                 0,                 0,   4.349305146e+14,       42970342.64,  -1.797763922e+15,                 0,   3.390210533e-08,               62636.61505,         -0.1291298137,           27848.92014,     0.04155155292,           300.9997183,       300.0000862,        1.247700971e+15,        62233336.93,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8740670.596,           -12.18973055,              8817040.04,          12.8515415,                     628712.3109,                0.2555462039,                    0.01755084392,                 0.1115326777,                          0.07130650514,                      0.01988447875,            3.222292625e+10,            300.0820686,              1.28769579e+15,             62233434.17
       1.903251824,       8.487182731,       9.503119848,          0.5837622012,       6.413999717,       64012.03471,        28460.5476,       600.9998045,   1.303104686e+15,       2.200766575,      -675588.0925,       8932610.462,       9010682.637,         642518.3627,         0.1290778885,              0.09118474303,   3.365375027e+10,   1.344875432e+15,  -1.303104556e+15,             5e-05,  -1.877583552e+15,       -62678193.9,                 0,                 0,                 0,   4.542411127e+14,       43902358.37,  -1.877583552e+15,                 0,   3.338237269e-08,               64012.16672,         -0.1320013556,           28460.50512,     0.04247555476,           300.9997183,       300.0000862,        1.303104621e+15,        65008611.44,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                8932622.923,           -12.46080134,               9010669.5,         13.13729613,                     642518.1016,                0.2611481193,                    0.01755084358,                 0.1115270449,                          0.07130636648,                      0.01987837656,            3.365374997e+10,            300.0857549,             1.344875367e+15,             65008713.05
       1.912686161,       8.506049188,       9.521988241,          0.5925981053,       6.422835621,       65417.79057,       29085.56394,       600.9998045,   1.360968458e+15,       2.200766575,      -675588.0925,       9128777.786,       9208564.495,         656627.3119,         0.1290722942,              0.09117863151,   3.514810695e+10,   1.404593986e+15,  -1.360968322e+15,             5e-05,  -1.960947118e+15,      -64464244.51,                 0,                 0,                 0,    4.74409085e+14,       44854773.33,  -1.960947118e+15,                 0,   3.287403517e-08,               65417.92551,         -0.1349364715,           29085.52052,      0.0434200134,           300.9997183,       300.0000862,         1.36096839e+15,        67907564.45,              1.023730132,          1.177036443,              -676020.4596,            432.367039,                9128790.524,           -12.73787347,             9208551.066,         13.42937666,                     656627.0451,                0.2668739871,                    0.01755084323,                  0.111521451,                          0.07130622835,                      0.01987240316,            3.514810665e+10,            300.0896066,             1.404593919e+15,             67907670.63
