"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y"
38, 6.664699912070000e-01, -3.957289370556494e-02, 1.166587312704441e+00, 3.380120410933727e+02, 3.176370446943555e+01, 2.862347040851885e+05, 9.473349651921834e+04, 2.828893927171193e+02, 8.631114998048595e-01, -1.452077711567634e-01, 2.897443143880731e+02, 2.722788437995212e+01
39, 6.514999866490000e-01, -4.096270419333766e-02, 1.161227991845774e+00, 3.386084351763263e+02, 3.103574530019149e+01, 2.850937411035807e+05, 9.412428548358714e+04, 2.823673913287894e+02, 8.692421662457639e-01, -1.586284083309731e-01, 2.915951368327829e+02, 2.672665963800968e+01
40, 6.363800168040000e-01, -4.233084266562091e-02, 1.155783474430977e+00, 3.391843530234852e+02, 3.027627454787972e+01, 2.839332399156093e+05, 9.350679030980136e+04, 2.818363556790314e+02, 8.754579388747403e-01, -1.722315412348578e-01, 2.934670381841847e+02, 2.619545547905116e+01
41, 6.211299896240000e-01, -4.367359094194759e-02, 1.150256693579190e+00, 3.397467722229086e+02, 2.948347597707010e+01, 2.827544615618911e+05, 9.288070784411191e+04, 2.812944040698238e+02, 8.817802456655544e-01, -1.860238482052116e-01, 2.953660466567140e+02, 2.563208381368163e+01
42, 6.057599782940000e-01, -4.498807223669178e-02, 1.144620949128294e+00, 3.402865525093088e+02, 2.865394731085422e+01, 2.815507678013789e+05, 9.224395692287695e+04, 2.807414763324934e+02, 8.882091037410198e-01, -2.000511763139088e-01, 2.972919137715066e+02, 2.503356882702186e+01
43, 5.902799963950000e-01, -4.627132533375768e-02, 1.138892136151383e+00, 3.408127961347956e+02, 2.778573534622389e+01, 2.803264793106858e+05, 9.159740769631707e+04, 2.801760020845827e+02, 8.947620228110341e-01, -2.142943565542926e-01, 2.992494067844669e+02, 2.439716147318326e+01
44, 5.747100114820000e-01, -4.751950934859488e-02, 1.133050717940734e+00, 3.413151673608763e+02, 2.687481023833207e+01, 2.790764413768076e+05, 9.093983481429517e+04, 2.795987052659889e+02, 9.014298469322396e-01, -2.287803828227951e-01, 3.012355598531375e+02, 2.371898257756349e+01
45, 5.590599775310000e-01, -4.872955796694115e-02, 1.127099342432320e+00, 3.418014728340859e+02, 2.591944244657517e+01, 2.778019639723286e+05, 9.027079306303349e+04, 2.790071974845166e+02, 9.082393356738344e-01, -2.435190629728974e-01, 3.032576277584072e+02, 2.299659086894693e+01
46, 5.433599948880000e-01, -4.989683951066199e-02, 1.121010845448334e+00, 3.422600018136615e+02, 2.491501904897031e+01, 2.764961027330652e+05, 8.958835586633418e+04, 2.784018375666840e+02, 9.151854526362599e-01, -2.585528385866250e-01, 3.053137293036438e+02, 2.222549331269482e+01
47, 5.276100039480000e-01, -5.101897737545535e-02, 1.114872077987530e+00, 3.426941829756752e+02, 2.385968694917814e+01, 2.751783085683851e+05, 8.890143496450955e+04, 2.777883816419263e+02, 9.222016263011265e-01, -2.736853881492205e-01, 3.073843086951077e+02, 2.140127770734698e+01
48, 5.118399858470000e-01, -5.209138375948307e-02, 1.108821578400239e+00, 3.430931907744327e+02, 2.274848955315361e+01, 2.738780529511397e+05, 8.822580081782023e+04, 2.771815285460819e+02, 9.291203667225048e-01, -2.885692957196560e-01, 3.094214591940330e+02, 2.051591527103411e+01
49, 4.960500001910000e-01, -5.311153541819326e-02, 1.102897753872889e+00, 3.434727865337334e+02, 2.158033494006244e+01, 2.726051173623904e+05, 8.756421447508910e+04, 2.765806220757999e+02, 9.359505019906332e-01, -3.031437366701672e-01, 3.114275873059030e+02, 1.956694069262709e+01
50, 4.802699983120000e-01, -5.407492053959814e-02, 1.096630956027277e+00, 3.438276428865620e+02, 2.035079557401955e+01, 2.712560383036769e+05, 8.686676802528519e+04, 2.759456216266210e+02, 9.431463733629387e-01, -3.185081591835593e-01, 3.135308564807739e+02, 1.855756073833954e+01
51, 4.645099937920000e-01, -5.497835513414191e-02, 1.089308545820094e+00, 3.441483713334478e+02, 1.905633945294455e+01, 2.696741313210403e+05, 8.605742200462632e+04, 2.752122535097703e+02, 9.514300363082457e-01, -3.363376774561542e-01, 3.159328664536943e+02, 1.749397774034522e+01
52, 4.487800002100000e-01, -5.581859897363720e-02, 1.081578711593236e+00, 3.443986885494220e+02, 1.769225832701467e+01, 2.679985494735456e+05, 8.520869985298572e+04, 2.744455248110259e+02, 9.600608028419552e-01, -3.550346336711405e-01, 3.184222145442383e+02, 1.635780931833692e+01
53, 4.331099987030000e-01, -5.659141825851464e-02, 1.076742080436556e+00, 3.445770505269265e+02, 1.625470761682624e+01, 2.669507355479843e+05, 8.467703264306988e+04, 2.739581909121292e+02, 9.655312859201682e-01, -3.667470162518533e-01, 3.200181889308355e+02, 1.509619426245134e+01
54, 4.174999892710000e-01, -5.729416860686566e-02, 1.078506534362575e+00, 3.447079381958466e+02, 1.474278683654997e+01, 2.673422280807582e+05, 8.486175146705452e+04, 2.741066396622845e+02, 9.638661305941884e-01, -3.626777460467001e-01, 3.196159941669504e+02, 1.366963144573189e+01
55, 4.019699990750000e-01, -5.792324246601335e-02, 1.084986955812981e+00, 3.448377763273579e+02, 1.315463896860722e+01, 2.687656377498831e+05, 8.555462962265706e+04, 2.746941077974089e+02, 9.572658563153651e-01, -3.474139609403737e-01, 3.178266563296797e+02, 1.212423697642562e+01
56, 3.865399956700000e-01, -5.847520956655861e-02, 1.082417710017295e+00, 3.449869316728578e+02, 1.148760422665341e+01, 2.682117066753674e+05, 8.526953140769809e+04, 2.744285761304972e+02, 9.602512541095030e-01, -3.536945426734588e-01, 3.187188536183001e+02, 1.061291229840452e+01
57, 3.712300062180000e-01, -5.894684318665333e-02, 1.051677110461253e+00, 3.449713694859373e+02, 9.731654456854599e+00, 2.614942282850607e+05, 8.194816330228787e+04, 2.714483135494987e+02, 9.935299200266193e-01, -4.268627449180532e-01, 3.280202317369417e+02, 9.253462265225508e+00
58, 3.560400009160000e-01, -5.933561549045978e-02, 9.948702317997858e-01, 3.440719711178013e+02, 7.869440596107126e+00, 2.490734376103070e+05, 7.581773697954717e+04, 2.654817834389520e+02, 1.059083524334087e+00, -5.619131996680773e-01, 3.458460813480693e+02, 7.910017150549162e+00
59, 3.409900069240000e-01, -5.963847719943702e-02, 9.535329182307714e-01, 3.428119851297600e+02, 5.920797478714779e+00, 2.400346766904376e+05, 7.135712086841634e+04, 2.606945628849030e+02, 1.110887907139848e+00, -6.601785082386871e-01, 3.595177246380011e+02, 6.209326773637241e+00
60, 3.261100053790000e-01, -5.985254444802346e-02, 9.415706313122600e-01, 3.421864185356851e+02, 3.899175049319640e+00, 2.374000595331541e+05, 7.008525718356471e+04, 2.593009529095498e+02, 1.125867171900524e+00, -6.881970766018844e-01, 3.634208705711035e+02, 4.141139198325875e+00
61, 3.113999962810000e-01, -5.997565198183213e-02, 9.445608628069617e-01, 3.422164511266283e+02, 1.790153889699278e+00, 2.380426121290418e+05, 7.041921367224306e+04, 2.597117326598819e+02, 1.121456024239907e+00, -6.808401697102003e-01, 3.623021708835786e+02, 1.895223442118339e+00
62, 2.968699932100000e-01, -6.000550062925582e-02, 9.502262731945621e-01, 3.424879471703847e+02, -4.225857043247153e-01, 2.392860215353622e+05, 7.102593685860869e+04, 2.603875899838059e+02, 1.114190888410265e+00, -6.674743387039432e-01, 3.604277810788959e+02, -4.447211324772425e-01
63, 2.825500071050000e-01, -5.994005483718394e-02, 9.542998373288086e-01, 3.427151975053693e+02, -2.747565939166305e+00, 2.401853654557011e+05, 7.145688206358970e+04, 2.608492292757845e+02, 1.109222947811443e+00, -6.579808152781518e-01, 3.591273770565310e+02, -2.879143254238675e+00
64, 2.684499919410000e-01, -5.977765596976551e-02, 9.577036910870712e-01, 3.429326922593590e+02, -5.190276215097114e+00, 2.409419950048442e+05, 7.181183673423658e+04, 2.612132597577403e+02, 1.105302134638195e+00, -6.501613281555865e-01, 3.580780730521177e+02, -5.419501108120123e+00
65, 2.545700073240000e-01, -5.951657836311273e-02, 9.615685681429567e-01, 3.431261491558982e+02, -7.755540113156600e+00, 2.417976497784766e+05, 7.221832090231565e+04, 2.616359834770066e+02, 1.100745409561821e+00, -6.412066700522620e-01, 3.568400221510626e+02, -8.065509179584145e+00
66, 2.409400045870000e-01, -5.915585896897953e-02, 9.662744243140942e-01, 3.433341038741442e+02, -1.045274361623481e+01, 2.428384822398171e+05, 7.271426288083376e+04, 2.621497613075591e+02, 1.095201573872440e+00, -6.302812977857286e-01, 3.553173873124692e+02, -1.081757247549488e+01
67, 2.275699973110000e-01, -5.869456802648413e-02, 9.715782638725099e-01, 3.435184306242898e+02, -1.328761664124283e+01, 2.440089512713973e+05, 7.327584957239474e+04, 2.627322696247344e+02, 1.088908417618521e+00, -6.179098028710054e-01, 3.535674308471007e+02, -1.367632144041710e+01
68, 2.144699990750000e-01, -5.813197420944613e-02, 9.772213710135239e-01, 3.436740306213659e+02, -1.626789923689461e+01, 2.452534344058055e+05, 7.387421553995476e+04, 2.633481497715671e+02, 1.082245480926663e+00, -6.047280775273441e-01, 3.516849311890558e+02, -1.664709728975982e+01
69, 2.016600072380000e-01, -5.746811193675738e-02, 9.830598496337584e-01, 3.437762007832377e+02, -1.940365148203465e+01, 2.465390130009941e+05, 7.449528781382903e+04, 2.639849625871572e+02, 1.075345673713653e+00, -5.910461427639796e-01, 3.497001743193077e+02, -1.973801644860538e+01
70, 1.891400069000000e-01, -5.670228146432130e-02, 9.892486625673228e-01, 3.438342839333054e+02, -2.270411849144628e+01, 2.479006783208991e+05, 7.515468076304068e+04, 2.646554902978299e+02, 1.068068641667614e+00, -5.765200212576074e-01, 3.475711385254523e+02, -2.295087105048389e+01
71, 1.769299954180000e-01, -5.583513598033686e-02, 9.961425506800943e-01, 3.438483484651036e+02, -2.618368092827339e+01, 2.494158745194554e+05, 7.589079669383376e+04, 2.653981955473755e+02, 1.059993370447332e+00, -5.603037279741251e-01, 3.451798622901399e+02, -2.628507427014041e+01
72, 1.650400012730000e-01, -5.486709202536137e-02, 1.004016272302749e+00, 3.438078759607611e+02, -2.985377641786647e+01, 2.511440740919618e+05, 7.673388992768437e+04, 2.662421480372514e+02, 1.050797309551213e+00, -5.417307742130087e-01, 3.424325735002530e+02, -2.973435515083407e+01
73, 1.534900069240000e-01, -5.379977779145956e-02, 1.012772678999149e+00, 3.436766863046217e+02, -3.372806787997690e+01, 2.530621227655714e+05, 7.767538934195269e+04, 2.671786843739542e+02, 1.040566258365185e+00, -5.209899778393281e-01, 3.393423750769550e+02, -3.330270314292834e+01
74, 1.422899961470000e-01, -5.263443049277360e-02, 1.022128410445385e+00, 3.434321511231011e+02, -3.782333696626836e+01, 2.551079610315651e+05, 7.868481847261912e+04, 2.681734830679940e+02, 1.029666870826339e+00, -4.987527212510328e-01, 3.359970700486185e+02, -3.700448650066102e+01
75, 1.314399987460000e-01, -5.137133628795417e-02, 1.031897108885080e+00, 3.430353666137786e+02, -4.215697223872745e+01, 2.572389519740074e+05, 7.974395607282332e+04, 2.692103339123384e+02, 1.018269727801056e+00, -4.754204100837274e-01, 3.324317547361029e+02, -4.085385245848418e+01
76, 1.209499984980000e-01, -5.001187382363489e-02, 1.042226003355807e+00, 3.424954535884438e+02, -4.675281469087847e+01, 2.594896757345115e+05, 8.086630203787210e+04, 2.702937628875792e+02, 1.006317745746554e+00, -4.506956478915070e-01, 3.286191790318617e+02, -4.485861467699098e+01
77, 1.108499988910000e-01, -4.856066993422563e-02, 1.053336969840013e+00, 3.417770257850734e+02, -5.164111758800107e+01, 2.619072346008446e+05, 8.207721132824002e+04, 2.714473526129743e+02, 9.935405868689999e-01, -4.240198766293042e-01, 3.244707397263236e+02, -4.902620819987416e+01
78, 1.011300012470000e-01, -4.701715290498424e-02, 1.065289681167292e+00, 3.408027947325025e+02, -5.683744144248167e+01, 2.644999478185617e+05, 8.338785184268383e+04, 2.726876135166690e+02, 9.797406587260551e-01, -3.951470726559730e-01, 3.199156067662906e+02, -5.335397727705576e+01
79, 9.181000292300000e-02, -4.538527151431038e-02, 1.078112408071155e+00, 3.395282796407756e+02, -6.237856144623403e+01, 2.672732340789738e+05, 8.480203715039683e+04, 2.740138950210305e+02, 9.649065769785875e-01, -3.639932248070911e-01, 3.149284593136479e+02, -5.785905159725895e+01
80, 8.290000259900000e-02, -4.366791468532204e-02, 1.091896970852061e+00, 3.379240862812741e+02, -6.830669014324386e+01, 2.702484676552867e+05, 8.632837840832051e+04, 2.754243082481733e+02, 9.490377066935116e-01, -3.303686332804514e-01, 3.094834909355737e+02, -6.255781632028963e+01
81, 7.440000027400000e-02, -4.186607976498817e-02, 1.106692217125552e+00, 3.358973488124857e+02, -7.465505382372459e+01, 2.734326041945624e+05, 8.797587195556826e+04, 2.769281277324508e+02, 9.320031069006232e-01, -2.940751128888597e-01, 3.035146932585494e+02, -6.745782853486457e+01
82, 6.633000075800000e-02, -3.998513962421356e-02, 1.122650700929111e+00, 3.333673465936298e+02, -8.147917516467743e+01, 2.768579669047922e+05, 8.976201360397482e+04, 2.785340409223685e+02, 9.136704415383449e-01, -2.547272389945980e-01, 2.969466338173872e+02, -7.257749458245996e+01
83, 5.869000032500000e-02, -3.802635805630503e-02, 1.139896013922133e+00, 3.302069128466578e+02, -8.882123749154742e+01, 2.805477804666149e+05, 9.170393955805959e+04, 2.802548283067340e+02, 8.938498583019607e-01, -2.119475089426795e-01, 2.896816102641573e+02, -7.792047380351207e+01
84, 5.149000138000000e-02, -3.599337852580232e-02, 1.158604622249422e+00, 3.262536662456404e+02, -9.673182579510819e+01, 2.845361619638870e+05, 9.382516064562222e+04, 2.821073524844260e+02, 8.722885342123907e-01, -1.652179900774070e-01, 2.815918907799812e+02, -8.348993602951811e+01
85, 4.473999887700000e-02, -3.389028465845557e-02, 1.179109327319027e+00, 3.212952410185368e+02, -1.052584273939720e+02, 2.888904828920317e+05, 9.616698711965553e+04, 2.841203103583912e+02, 8.485706220143808e-01, -1.136286366435901e-01, 2.724897798485527e+02, -8.926943834232993e+01
86, 3.844000026600000e-02, -3.171811260404538e-02, 1.201718033417257e+00, 3.150589904031193e+02, -1.144279403825139e+02, 2.936713776350294e+05, 9.876933578892719e+04, 2.863188230125934e+02, 8.222835616875953e-01, -5.630009981743714e-02, 2.621738058695882e+02, -9.522029061769311e+01
87, 3.260000050100000e-02, -2.948109446637338e-02, 1.226798026821111e+00, 3.072100760785779e+02, -1.242518896899958e+02, 2.989528238664946e+05, 1.016781723303561e+05, 2.887254106201842e+02, 7.929932774985252e-01, 7.780222990820641e-03, 2.504161804650298e+02, -1.012814554421466e+02
88, 2.723000012300000e-02, -2.718419978786347e-02, 1.254770941655631e+00, 2.972427484855639e+02, -1.346787252802575e+02, 3.048142017639517e+05, 1.049518080990227e+05, 2.913773690888883e+02, 7.600050727176622e-01, 7.989690394731172e-02, 2.368900479105465e+02, -1.073333154356868e+02
89, 2.232000045500000e-02, -2.482329437156798e-02, 1.286181022984910e+00, 2.845463031805744e+02, -1.454923328107607e+02, 3.113609488204382e+05, 1.086625377445950e+05, 2.943120822302632e+02, 7.224894257372011e-01, 1.616425607265125e-01, 2.212334796545298e+02, -1.131196388461002e+02
90, 1.789999939500000e-02, -2.241364555514381e-02, 1.321556334416190e+00, 2.682742108182523e+02, -1.563609258566595e+02, 3.186912350142563e+05, 1.128846391125091e+05, 2.975634007915676e+02, 6.794520463769469e-01, 2.546534998878503e-01, 2.029986946691645e+02, -1.183157477170532e+02
91, 1.394999958600000e-02, -1.994492353858276e-02, 1.361559409787984e+00, 2.474711312101292e+02, -1.664663877739338e+02, 3.269327699730156e+05, 1.177067638544653e+05, 3.011585303017854e+02, 6.296472640549974e-01, 3.608826762906078e-01, 1.817556615092280e+02, -1.222615675652781e+02
92, 1.049000024800000e-02, -1.742916196961543e-02, 1.406366008207976e+00, 2.209102291396320e+02, -1.744387121241427e+02, 3.360994481356586e+05, 1.231724145478295e+05, 3.051022703090049e+02, 5.715779056927148e-01, 4.812884315813140e-01, 1.570787603300516e+02, -1.240350741599739e+02
93, 7.519999985000000e-03, -1.486756313872443e-02, 1.455642832791840e+00, 1.876473953873678e+02, -1.779667586324873e+02, 3.461097103617047e+05, 1.292543067748626e+05, 3.093289317076106e+02, 5.039021858108481e-01, 6.152697026643105e-01, 1.289103282482220e+02, -1.222599078725632e+02
94, 5.040000193000000e-03, -1.226032473458219e-02, 1.507989600767580e+00, 1.472624932037501e+02, -1.733545652127218e+02, 3.566575494256157e+05, 1.358011624791428e+05, 3.137151456915402e+02, 4.248054514597218e-01, 7.594939039675811e-01, 9.765484664402999e+01, -1.149574009823959e+02
95, 3.049999941000000e-03, -9.605565346412577e-03, 1.561460337940845e+00, 1.014901755744393e+02, -1.558167856741764e+02, 3.673925231780450e+05, 1.425279340528793e+05, 3.179796873690547e+02, 3.331405644528747e-01, 9.076815686105375e-01, 6.499696028672626e+01, -9.978914090104760e+01
96, 1.560000004000000e-03, -6.917517506923035e-03, 1.606288859460600e+00, 5.569859433949934e+01, -1.215170141514790e+02, 3.762748502609816e+05, 1.482850951726178e+05, 3.215912311292727e+02, 2.314846019197334e-01, 1.034509163684259e+00, 3.467532879372842e+01, -7.565078562039272e+01
97, 5.600000150000000e-04, -4.173159738460802e-03, 1.646840615584159e+00, 1.827321042936718e+01, -6.751570879030490e+01, 3.845692337488116e+05, 1.532335520742334e+05, 3.241400128086925e+02, 1.176762896847713e-01, 1.143521379098230e+00, 1.109591921431049e+01, -4.099711177353739e+01
98, 5.999999800000000e-05, -1.375329724321098e-03, 1.653924858477981e+00, 2.783663306936229e-01, -2.074405594066536e+00, 3.857977079560618e+05, 1.543185534550480e+05, 3.250369351679554e+02, 3.501370928925543e-03, 1.167423457382715e+00, 1.683065160226134e-01, -1.254232067093725e+00
99, 0.000000000000000e+00, 0.000000000000000e+00, 1.637698300734688e+00, -1.066460602353109e-13, 4.502483152634709e+01, 3.821891317178858e+05, 1.526280813911388e+05, 3.246615755159595e+02, 7.611213544630094e-02, 1.130183140159380e+00, -6.511947908077350e-14, 2.749275095794414e+01
100, 5.999999800000000e-05, 1.375329724321098e-03, 1.636849365003236e+00, 1.232094578158317e+01, 9.181655981823977e+01, 3.825632782972083e+05, 1.519767009158372e+05, 3.234436607612295e+02, 1.569782773681513e-01, 1.115833529745100e+00, 7.527232526713789e+00, 5.609346943055950e+01
101, 5.600000150000000e-04, 4.173159738460802e-03, 1.601207394210736e+00, 4.161695934728522e+01, 1.537660018139817e+02, 3.757643658035378e+05, 1.471361438438198e+05, 3.201121277922378e+02, 2.773726899117314e-01, 1.009198297641514e+00, 2.599098623810626e+01, 9.603128387361448e+01
102, 1.560000004000000e-03, 6.917517506923035e-03, 1.525376169189856e+00, 9.056781686974320e+01, 1.975908156164121e+02, 3.602364811639454e+05, 1.379000994844006e+05, 3.149328530896388e+02, 4.005360191927343e-01, 8.057325148126742e-01, 5.937408666732009e+01, 1.295357955679580e+02
103, 3.049999941000000e-03, 9.605565346412577e-03, 1.456239045325733e+00, 1.421220828392245e+02, 2.181985201620304e+02, 3.463368947855480e+05, 1.292218252814739e+05, 3.091245841761274e+02, 5.073366996774641e-01, 6.145541503972782e-01, 9.759529748595257e+01, 1.498370208259480e+02
104, 5.040000193000000e-03, 1.226032473458219e-02, 1.385404709042618e+00, 1.885130878602454e+02, 2.219139692121459e+02, 3.319043300831187e+05, 1.205222768801488e+05, 3.030546928321708e+02, 6.022382884670541e-01, 4.229071252367919e-01, 1.360707716884528e+02, 1.601798866163081e+02
105, 7.519999985000000e-03, 1.486756313872443e-02, 1.320024272255889e+00, 2.262995291266436e+02, 2.146248478194359e+02, 3.184385465999281e+05, 1.126370075017858e+05, 2.972552489191651e+02, 6.836058429547928e-01, 2.491982901066621e-01, 1.714358848416501e+02, 1.625915919353871e+02
106, 1.049000024800000e-02, 1.742916196961543e-02, 1.262453004865892e+00, 2.553572943844752e+02, 2.016393615516037e+02, 3.064615388406758e+05, 1.058131746170031e+05, 2.919811866476446e+02, 7.523783680745113e-01, 9.887240970099621e-02, 2.022707327720300e+02, 1.597202911905806e+02
107, 1.394999958600000e-02, 1.994492353858276e-02, 1.212879375802076e+00, 2.771720061883441e+02, 1.864452731783527e+02, 2.960613143873223e+05, 1.000243182600607e+05, 2.872885610728736e+02, 8.105495043584563e-01, -2.865341677988284e-02, 2.285239667836304e+02, 1.537212000616769e+02
108, 1.789999939500000e-02, 2.241364555514381e-02, 1.170433150731514e+00, 2.933154388507251e+02, 1.709559537864900e+02, 2.870852680980315e+05, 9.513885429269355e+04, 2.831663536565207e+02, 8.598502209128400e-01, -1.362779270052707e-01, 2.506041790318437e+02, 1.460621255298892e+02
109, 2.232000045500000e-02, 2.482329437156798e-02, 1.133972925161249e+00, 3.052546290653154e+02, 1.560807769687045e+02, 2.793202669916339e+05, 9.099717135774197e+04, 2.795474611738199e+02, 9.020206659207743e-01, -2.275172853058147e-01, 2.691904033087109e+02, 1.376406557030540e+02
110, 2.723000012300000e-02, 2.718419978786347e-02, 1.102567567644939e+00, 3.140679235123061e+02, 1.423021009109984e+02, 2.725909044611998e+05, 8.747059983177540e+04, 2.763676696768179e+02, 9.383661555416344e-01, -3.052060239378372e-01, 2.848514075043479e+02, 1.290642905585847e+02
111, 3.260000050100000e-02, 2.948109446637338e-02, 1.075245797521331e+00, 3.205947383426772e+02, 1.296653500829803e+02, 2.667029353132046e+05, 8.443619729471132e+04, 2.735591574575131e+02, 9.700020010749811e-01, -3.720525075184317e-01, 2.981594897480334e+02, 1.205913572337473e+02
112, 3.844000026600000e-02, 3.171811260404538e-02, 1.051224270911545e+00, 3.254313674751770e+02, 1.181951388481350e+02, 2.615009839202394e+05, 8.179352559497593e+04, 2.710527976200398e+02, 9.979168238466716e-01, -4.302693420443428e-01, 3.095736813543953e+02, 1.124357019893051e+02
113, 4.473999887700000e-02, 3.389028465845557e-02, 1.029852014798561e+00, 3.290111535758208e+02, 1.077862109338553e+02, 2.568524179765705e+05, 7.946263113411900e+04, 2.687933150157444e+02, 1.022858316343940e+00, -4.816178682871816e-01, 3.194742048838691e+02, 1.046618440174031e+02
114, 5.149000138000000e-02, 3.599337852580232e-02, 1.010746977476669e+00, 3.316287752825684e+02, 9.832550631055938e+01, 2.526790463333005e+05, 7.739693981494512e+04, 2.667544564288341e+02, 1.045204176848749e+00, -5.271240920538335e-01, 3.281026633495159e+02, 9.728003991268822e+01
115, 5.869000032500000e-02, 3.802635805630503e-02, 9.935998201110499e-01, 3.335179916533478e+02, 8.971187334925024e+01, 2.489189032340458e+05, 7.555739773240051e+04, 2.649084631363804e+02, 1.065319919525742e+00, -5.676483527986214e-01, 3.356663164613618e+02, 9.028974395267461e+01
116, 6.633000075800000e-02, 3.998513962421356e-02, 9.779620085097803e-01, 3.348485627685468e+02, 8.184120303995171e+01, 2.454781037673438e+05, 7.389141360580084e+04, 2.632099705311857e+02, 1.083741229146160e+00, -6.043492120959599e-01, 3.423942442087188e+02, 8.368546255151713e+01
117, 7.440000027400000e-02, 4.186607976498817e-02, 9.633587411068244e-01, 3.357120838317471e+02, 7.461387765142871e+01, 2.422530173775648e+05, 7.234756376033799e+04, 2.616171523771578e+02, 1.100948486973972e+00, -6.383595097031746e-01, 3.484808612895752e+02, 7.745180945335396e+01
118, 8.290000259900000e-02, 4.366791468532204e-02, 9.496041950232436e-01, 3.362234801246779e+02, 6.796293607980203e+01, 2.392076804427086e+05, 7.090112831364949e+04, 2.601003085263424e+02, 1.117280182111531e+00, -6.702238131884345e-01, 3.540669700984715e+02, 7.156975130900564e+01
119, 9.181000292300000e-02, 4.538527151431038e-02, 9.366317103832563e-01, 3.364450719721316e+02, 6.181211066571795e+01, 2.363278511696281e+05, 6.954458018336065e+04, 2.586573227217914e+02, 1.132772185100866e+00, -7.001079406929470e-01, 3.592074325931834e+02, 6.599404011254894e+01
120, 1.011300012470000e-01, 4.701715290498424e-02, 9.245381135992475e-01, 3.364325854672944e+02, 5.610859908249637e+01, 2.336351156445710e+05, 6.828795353671521e+04, 2.573058283912442e+02, 1.147246738082259e+00, -7.277908441561101e-01, 3.638926081235903e+02, 6.068824882087807e+01
121, 1.108499988910000e-01, 4.856066993422563e-02, 9.134844676333558e-01, 3.362688215737799e+02, 5.080885034967351e+01, 2.311683971006428e+05, 6.714492288551776e+04, 2.560603633575888e+02, 1.160558763512161e+00, -7.529712804113851e-01, 3.681166275820551e+02, 5.562092421922450e+01
122, 1.209499984980000e-01, 5.001187382363489e-02, 9.033538498123302e-01, 3.359941058274435e+02, 4.586533923996032e+01, 2.289033700917010e+05, 6.610163066938960e+04, 2.549086769481762e+02, 1.172847878921193e+00, -7.759545251006840e-01, 3.719407471360703e+02, 5.077228513443402e+01
123, 1.314399987460000e-01, 5.137133628795417e-02, 8.935789846738305e-01, 3.355390214019030e+02, 4.123571674222181e+01, 2.267088755537561e+05, 6.510398284608840e+04, 2.538077954964525e+02, 1.184578382262277e+00, -7.979322449400711e-01, 3.755001260737793e+02, 4.614669486354747e+01
124, 1.422899961470000e-01, 5.263443049277360e-02, 8.838556883959523e-01, 3.349695469394433e+02, 3.689132192747923e+01, 2.245252278632258e+05, 6.411232882925542e+04, 2.526914436236660e+02, 1.196459113250726e+00, -8.197779239968760e-01, 3.789866958341990e+02, 4.173907846249279e+01
125, 1.534900069240000e-01, 5.379977779145956e-02, 8.742510235844967e-01, 3.342593669531261e+02, 3.280386208135337e+01, 2.223622720900588e+05, 6.313872394856497e+04, 2.515880426162828e+02, 1.208189303148672e+00, -8.412259889375384e-01, 3.823379760913940e+02, 3.752224612429391e+01
126, 1.650400012730000e-01, 5.486709202536137e-02, 8.654104069604325e-01, 3.335436581121874e+02, 2.896250636217299e+01, 2.203703329566013e+05, 6.224361487777487e+04, 2.505549797652747e+02, 1.219161785682531e+00, -8.609448275136835e-01, 3.854167403459909e+02, 3.346678769891103e+01
127, 1.769299954180000e-01, 5.583513598033686e-02, 8.573323431969991e-01, 3.327786074501935e+02, 2.534073208763877e+01, 2.185426587647417e+05, 6.143326500276858e+04, 2.496230784547576e+02, 1.229052700777266e+00, -8.787964602329719e-01, 3.881559002069833e+02, 2.955765321198892e+01
128, 1.891400069000000e-01, 5.670228146432130e-02, 8.497632276887280e-01, 3.320158531675226e+02, 2.192372204749786e+01, 2.168299952743596e+05, 6.067410980970332e+04, 2.487343842201154e+02, 1.238479683841163e+00, -8.955202978018199e-01, 3.907157221554207e+02, 2.579980085408993e+01
129, 2.016600072380000e-01, 5.746811193675738e-02, 8.422287267813052e-01, 3.311565283037427e+02, 1.869136329555919e+01, 2.151200630990714e+05, 5.992352727327016e+04, 2.478549885406349e+02, 1.247803720990479e+00, -9.120552837124586e-01, 3.931907304673680e+02, 2.219274016809049e+01
130, 2.144699990750000e-01, 5.813197420944613e-02, 8.348572658737998e-01, 3.302741360386984e+02, 1.563361175680320e+01, 2.134475171782809e+05, 5.918880185746578e+04, 2.469776550246163e+02, 1.257102409978680e+00, -9.282409445942651e-01, 3.956055119110910e+02, 1.872608935186106e+01
131, 2.275699973110000e-01, 5.869456802648413e-02, 8.278850643038171e-01, 3.293608872595911e+02, 1.273998952129522e+01, 2.118605994021226e+05, 5.849883298308917e+04, 2.461543414682100e+02, 1.265826074416266e+00, -9.434406395815895e-01, 3.978340731832822e+02, 1.538859688453070e+01
132, 2.409400045870000e-01, 5.915585896897953e-02, 8.216591605908341e-01, 3.285277321693273e+02, 1.000196635417248e+01, 2.104442575660917e+05, 5.788200395394308e+04, 2.454043192980257e+02, 1.273771611531367e+00, -9.570290976273513e-01, 3.998345639244031e+02, 1.217288972593006e+01
